file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_1_8_9_switch-potential-switch_sim_1_analysis.log,3.5289492600060055,0.13876662679925,3.4489375126646173,0.013668585956517012,3.4478873818702107,0.013668585956517012
sim_5_8_9_switch-potential-switch_sim_5_analysis.log,3.7466479716535046,0.14077174132749265,3.5057207478838066,0.013651716588753695,3.4951495401626613,0.013651716588753695
sim_4_8_9_switch-potential-switch_sim_4_analysis.log,3.438854347823582,0.13427930141719033,3.439183630919178,0.013679352455004604,3.430644279170238,0.013679352455004604
sim_7_8_9_switch-potential-switch_sim_7_analysis.log,3.6745229284474803,0.14782874220931277,3.42039020024397,0.013673192175503108,3.414735830681161,0.013673192175503108
sim_9_8_9_switch-potential-switch_sim_9_analysis.log,3.387989749623988,0.13777769517864336,3.4354832871407943,0.01367332375114205,3.423450229122145,0.01367332375114205
sim_2_8_9_switch-potential-switch_sim_2_analysis.log,3.521390057059586,0.13975199348866651,3.393842417083862,0.013688793095160147,3.3917500715334703,0.013688793095160147
sim_3_8_9_switch-potential-switch_sim_3_analysis.log,3.249451163777917,0.14687600814850296,3.4012512014154748,0.013687728994162544,3.3972417269655892,0.013687728994162544
sim_0_8_9_switch-potential-switch_sim_0_analysis.log,3.4132446074528606,0.13940395764988797,3.4535852718680076,0.013679802898263914,3.449818929397214,0.013679802898263914
sim_6_8_9_switch-potential-switch_sim_6_analysis.log,3.3163391046809965,0.13856945208318844,3.4495276295059423,0.013666203597418495,3.4418484414315014,0.013666203597418495
sim_8_8_9_switch-potential-switch_sim_8_analysis.log,3.3520689415345535,0.14214891776936261,3.3941703455048753,0.013692355735813164,3.394488458288915,0.013692355735813164
