file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_3_8_9_force_switch-potential-shift_sim_3_analysis.log,3.759010121101179,0.14822347970927743,3.685311872352477,0.013782696870033181,3.6818787437349547,0.013782696870033181
sim_5_8_9_force_switch-potential-shift_sim_5_analysis.log,3.9219530963545126,0.14559471383727324,3.7295690019386143,0.013782829642860232,3.7197598243233294,0.013782829642860232
sim_6_8_9_force_switch-potential-shift_sim_6_analysis.log,3.4150680778080202,0.14463843812613716,3.6418361422985974,0.013780875979472773,3.634715143894912,0.013780875979472773
sim_1_8_9_force_switch-potential-shift_sim_1_analysis.log,3.6828190604674993,0.14055556705014535,3.7023020589658735,0.01376194463319693,3.694840134400886,0.01376194463319693
sim_4_8_9_force_switch-potential-shift_sim_4_analysis.log,3.6222468779916563,0.1433242559343595,3.705327558960702,0.013759329464321872,3.694981674274908,0.013759329464321872
sim_7_8_9_force_switch-potential-shift_sim_7_analysis.log,3.614158650918803,0.14035125810926413,3.661546345169107,0.013790316733435348,3.652137157809296,0.013790316733435348
sim_9_8_9_force_switch-potential-shift_sim_9_analysis.log,4.017751738102373,0.13950518320853358,3.5979234966140954,0.0194914304147831,3.5875277250599895,0.0194914304147831
sim_8_8_9_force_switch-potential-shift_sim_8_analysis.log,3.860600138366005,0.14922856694784672,3.632225753900345,0.013787838676734021,3.6305078393785792,0.013787838676734021
sim_0_8_9_force_switch-potential-shift_sim_0_analysis.log,3.6220073278572364,0.14375546905844636,3.6749051018436774,0.013782902215478456,3.6754655288959444,0.013782902215478456
sim_2_8_9_force_switch-potential-shift_sim_2_analysis.log,3.4309751290462898,0.14436578455854251,3.717441612205702,0.013796301145537896,3.710250058734348,0.013796301145537896
