Filename,Time (ps),LJ Energy (kJ/mol)
dhdl_modified_564.xvg,0.000000,908.876465
dhdl_modified_565.xvg,0.000000,889.358582
dhdl_modified_566.xvg,0.000000,870.289368
dhdl_modified_567.xvg,0.000000,851.655396
dhdl_modified_568.xvg,0.000000,833.444702
dhdl_modified_569.xvg,0.000000,815.650024
dhdl_modified_570.xvg,0.000000,798.259644
dhdl_modified_571.xvg,0.000000,781.262756
dhdl_modified_572.xvg,0.000000,764.652466
dhdl_modified_573.xvg,0.000000,748.417358
dhdl_modified_574.xvg,0.000000,732.547974
dhdl_modified_575.xvg,0.000000,717.037415
dhdl_modified_576.xvg,0.000000,701.875671
dhdl_modified_577.xvg,0.000000,687.054626
dhdl_modified_578.xvg,0.000000,672.564880
dhdl_modified_579.xvg,0.000000,658.401367
dhdl_modified_580.xvg,0.000000,644.553528
dhdl_modified_581.xvg,0.000000,631.015808
dhdl_modified_582.xvg,0.000000,617.777771
dhdl_modified_583.xvg,0.000000,604.835938
dhdl_modified_584.xvg,0.000000,592.181946
dhdl_modified_585.xvg,0.000000,579.808594
dhdl_modified_586.xvg,0.000000,567.708740
dhdl_modified_587.xvg,0.000000,555.874939
dhdl_modified_588.xvg,0.000000,544.305054
dhdl_modified_589.xvg,0.000000,532.989258
dhdl_modified_590.xvg,0.000000,521.922546
dhdl_modified_591.xvg,0.000000,511.098999
dhdl_modified_592.xvg,0.000000,500.511780
dhdl_modified_593.xvg,0.000000,490.157715
dhdl_modified_594.xvg,0.000000,480.029755
dhdl_modified_595.xvg,0.000000,470.122986
dhdl_modified_596.xvg,0.000000,460.431335
dhdl_modified_597.xvg,0.000000,450.951843
dhdl_modified_598.xvg,0.000000,441.678284
dhdl_modified_599.xvg,0.000000,432.606018
dhdl_modified_600.xvg,0.000000,423.730316
dhdl_modified_601.xvg,0.000000,415.045715
dhdl_modified_602.xvg,0.000000,406.548737
dhdl_modified_603.xvg,0.000000,398.235718
dhdl_modified_604.xvg,0.000000,390.102325
dhdl_modified_605.xvg,0.000000,382.142944
dhdl_modified_606.xvg,0.000000,374.354126
dhdl_modified_607.xvg,0.000000,366.733063
dhdl_modified_608.xvg,0.000000,359.274902
dhdl_modified_609.xvg,0.000000,351.976318
dhdl_modified_610.xvg,0.000000,344.832428
dhdl_modified_611.xvg,0.000000,337.841919
dhdl_modified_612.xvg,0.000000,330.999878
dhdl_modified_613.xvg,0.000000,324.303070
dhdl_modified_614.xvg,0.000000,317.748962
dhdl_modified_615.xvg,0.000000,311.332062
dhdl_modified_616.xvg,0.000000,305.052246
dhdl_modified_617.xvg,0.000000,298.904877
dhdl_modified_618.xvg,0.000000,292.886841
dhdl_modified_619.xvg,0.000000,286.995392
dhdl_modified_620.xvg,0.000000,281.228546
dhdl_modified_621.xvg,0.000000,275.582092
dhdl_modified_622.xvg,0.000000,270.054443
dhdl_modified_623.xvg,0.000000,264.642273
dhdl_modified_624.xvg,0.000000,259.343353
dhdl_modified_625.xvg,0.000000,254.154709
dhdl_modified_626.xvg,0.000000,249.074615
dhdl_modified_627.xvg,0.000000,244.100113
dhdl_modified_628.xvg,0.000000,239.229431
dhdl_modified_629.xvg,0.000000,234.459137
dhdl_modified_630.xvg,0.000000,229.787903
dhdl_modified_631.xvg,0.000000,225.213409
dhdl_modified_632.xvg,0.000000,220.733597
dhdl_modified_633.xvg,0.000000,216.345871
dhdl_modified_634.xvg,0.000000,212.048828
dhdl_modified_635.xvg,0.000000,207.840256
dhdl_modified_636.xvg,0.000000,203.718094
dhdl_modified_637.xvg,0.000000,199.680634
dhdl_modified_638.xvg,0.000000,195.725555
dhdl_modified_639.xvg,0.000000,191.851791
dhdl_modified_640.xvg,0.000000,188.057053
dhdl_modified_641.xvg,0.000000,184.339767
dhdl_modified_642.xvg,0.000000,180.698395
dhdl_modified_643.xvg,0.000000,177.130554
dhdl_modified_644.xvg,0.000000,173.635773
dhdl_modified_645.xvg,0.000000,170.211838
dhdl_modified_646.xvg,0.000000,166.857239
dhdl_modified_647.xvg,0.000000,163.570175
dhdl_modified_648.xvg,0.000000,160.349960
dhdl_modified_649.xvg,0.000000,157.194641
dhdl_modified_650.xvg,0.000000,154.102936
dhdl_modified_651.xvg,0.000000,151.073486
dhdl_modified_652.xvg,0.000000,148.104767
dhdl_modified_653.xvg,0.000000,145.195709
dhdl_modified_654.xvg,0.000000,142.345215
dhdl_modified_655.xvg,0.000000,139.551636
dhdl_modified_656.xvg,0.000000,136.813705
dhdl_modified_657.xvg,0.000000,134.130539
dhdl_modified_658.xvg,0.000000,131.501160
dhdl_modified_659.xvg,0.000000,128.923782
dhdl_modified_660.xvg,0.000000,126.397903
dhdl_modified_661.xvg,0.000000,123.921951
dhdl_modified_662.xvg,0.000000,121.495377
dhdl_modified_663.xvg,0.000000,119.116753
dhdl_modified_664.xvg,0.000000,116.785149
dhdl_modified_665.xvg,0.000000,114.499725
dhdl_modified_666.xvg,0.000000,112.259270
dhdl_modified_667.xvg,0.000000,110.063171
dhdl_modified_668.xvg,0.000000,107.910172
dhdl_modified_669.xvg,0.000000,105.799492
dhdl_modified_670.xvg,0.000000,103.730148
dhdl_modified_671.xvg,0.000000,101.701523
dhdl_modified_672.xvg,0.000000,99.712524
dhdl_modified_673.xvg,0.000000,97.762497
dhdl_modified_674.xvg,0.000000,95.850586
dhdl_modified_675.xvg,0.000000,93.975800
dhdl_modified_676.xvg,0.000000,92.137665
dhdl_modified_677.xvg,0.000000,90.335449
dhdl_modified_678.xvg,0.000000,88.568031
dhdl_modified_679.xvg,0.000000,86.835114
dhdl_modified_680.xvg,0.000000,85.135544
dhdl_modified_681.xvg,0.000000,83.468979
dhdl_modified_682.xvg,0.000000,81.834839
dhdl_modified_683.xvg,0.000000,80.232063
dhdl_modified_684.xvg,0.000000,78.660263
dhdl_modified_685.xvg,0.000000,77.118698
dhdl_modified_686.xvg,0.000000,75.606766
dhdl_modified_687.xvg,0.000000,74.124008
dhdl_modified_688.xvg,0.000000,72.669693
dhdl_modified_689.xvg,0.000000,71.243118
dhdl_modified_690.xvg,0.000000,69.843971
dhdl_modified_691.xvg,0.000000,68.471680
dhdl_modified_692.xvg,0.000000,67.125534
dhdl_modified_693.xvg,0.000000,65.805008
dhdl_modified_694.xvg,0.000000,64.509689
dhdl_modified_695.xvg,0.000000,63.239052
dhdl_modified_696.xvg,0.000000,61.992573
dhdl_modified_697.xvg,0.000000,60.769779
dhdl_modified_698.xvg,0.000000,59.570042
dhdl_modified_699.xvg,0.000000,58.393169
dhdl_modified_700.xvg,0.000000,57.238602
dhdl_modified_701.xvg,0.000000,56.105824
dhdl_modified_702.xvg,0.000000,54.994492
dhdl_modified_703.xvg,0.000000,53.903923
dhdl_modified_704.xvg,0.000000,52.834091
dhdl_modified_705.xvg,0.000000,51.784374
dhdl_modified_706.xvg,0.000000,50.754299
dhdl_modified_707.xvg,0.000000,49.743511
dhdl_modified_708.xvg,0.000000,48.751862
dhdl_modified_709.xvg,0.000000,47.778774
dhdl_modified_710.xvg,0.000000,46.823780
dhdl_modified_711.xvg,0.000000,45.886662
dhdl_modified_712.xvg,0.000000,44.966999
dhdl_modified_713.xvg,0.000000,44.064545
dhdl_modified_714.xvg,0.000000,43.178886
dhdl_modified_715.xvg,0.000000,42.309753
dhdl_modified_716.xvg,0.000000,41.456757
dhdl_modified_717.xvg,0.000000,40.619564
dhdl_modified_718.xvg,0.000000,39.797928
dhdl_modified_719.xvg,0.000000,38.991512
dhdl_modified_720.xvg,0.000000,38.199970
dhdl_modified_721.xvg,0.000000,37.423069
dhdl_modified_722.xvg,0.000000,36.660603
dhdl_modified_723.xvg,0.000000,35.912212
dhdl_modified_724.xvg,0.000000,35.177460
dhdl_modified_725.xvg,0.000000,34.456318
dhdl_modified_726.xvg,0.000000,33.748417
dhdl_modified_727.xvg,0.000000,33.053543
dhdl_modified_728.xvg,0.000000,32.371407
dhdl_modified_729.xvg,0.000000,31.701828
dhdl_modified_730.xvg,0.000000,31.044416
dhdl_modified_731.xvg,0.000000,30.399082
dhdl_modified_732.xvg,0.000000,29.765535
dhdl_modified_733.xvg,0.000000,29.143585
dhdl_modified_734.xvg,0.000000,28.532902
dhdl_modified_735.xvg,0.000000,27.933411
dhdl_modified_736.xvg,0.000000,27.344807
dhdl_modified_737.xvg,0.000000,26.766895
dhdl_modified_738.xvg,0.000000,26.199501
dhdl_modified_739.xvg,0.000000,25.642368
dhdl_modified_740.xvg,0.000000,25.095360
dhdl_modified_741.xvg,0.000000,24.558249
dhdl_modified_742.xvg,0.000000,24.030849
dhdl_modified_743.xvg,0.000000,23.513002
dhdl_modified_744.xvg,0.000000,23.004465
dhdl_modified_745.xvg,0.000000,22.505146
dhdl_modified_746.xvg,0.000000,22.014818
dhdl_modified_747.xvg,0.000000,21.533278
dhdl_modified_748.xvg,0.000000,21.060455
dhdl_modified_749.xvg,0.000000,20.596075
dhdl_modified_750.xvg,0.000000,20.140062
dhdl_modified_751.xvg,0.000000,19.692230
dhdl_modified_752.xvg,0.000000,19.252504
dhdl_modified_753.xvg,0.000000,18.820690
dhdl_modified_754.xvg,0.000000,18.396601
dhdl_modified_755.xvg,0.000000,17.980236
dhdl_modified_756.xvg,0.000000,17.571384
dhdl_modified_757.xvg,0.000000,17.169956
dhdl_modified_758.xvg,0.000000,16.775772
dhdl_modified_759.xvg,0.000000,16.388790
dhdl_modified_760.xvg,0.000000,16.008844
dhdl_modified_761.xvg,0.000000,15.635876
dhdl_modified_762.xvg,0.000000,15.269741
dhdl_modified_763.xvg,0.000000,14.910253
dhdl_modified_764.xvg,0.000000,14.557398
dhdl_modified_765.xvg,0.000000,14.211087
dhdl_modified_766.xvg,0.000000,13.871142
dhdl_modified_767.xvg,0.000000,13.537485
dhdl_modified_768.xvg,0.000000,13.210034
dhdl_modified_769.xvg,0.000000,12.888673
dhdl_modified_770.xvg,0.000000,12.573343
dhdl_modified_771.xvg,0.000000,12.263895
dhdl_modified_772.xvg,0.000000,11.960260
dhdl_modified_773.xvg,0.000000,11.662330
dhdl_modified_774.xvg,0.000000,11.370073
dhdl_modified_775.xvg,0.000000,11.083363
dhdl_modified_776.xvg,0.000000,10.802096
dhdl_modified_777.xvg,0.000000,10.526236
dhdl_modified_778.xvg,0.000000,10.255641
dhdl_modified_779.xvg,0.000000,9.990265
dhdl_modified_780.xvg,0.000000,9.730074
dhdl_modified_781.xvg,0.000000,9.474856
dhdl_modified_782.xvg,0.000000,9.224670
dhdl_modified_783.xvg,0.000000,8.979378
dhdl_modified_784.xvg,0.000000,8.738916
dhdl_modified_785.xvg,0.000000,8.503223
dhdl_modified_786.xvg,0.000000,8.272188
dhdl_modified_787.xvg,0.000000,8.045800
dhdl_modified_788.xvg,0.000000,7.823927
dhdl_modified_789.xvg,0.000000,7.606553
dhdl_modified_790.xvg,0.000000,7.393585
dhdl_modified_791.xvg,0.000000,7.184952
dhdl_modified_792.xvg,0.000000,6.980620
dhdl_modified_793.xvg,0.000000,6.780509
dhdl_modified_794.xvg,0.000000,6.584550
dhdl_modified_795.xvg,0.000000,6.392657
dhdl_modified_796.xvg,0.000000,6.204827
dhdl_modified_797.xvg,0.000000,6.020945
dhdl_modified_798.xvg,0.000000,5.841005
dhdl_modified_799.xvg,0.000000,5.664916
dhdl_modified_800.xvg,0.000000,5.492579
dhdl_modified_801.xvg,0.000000,5.324045
dhdl_modified_802.xvg,0.000000,5.159189
dhdl_modified_803.xvg,0.000000,4.997945
dhdl_modified_804.xvg,0.000000,4.840291
dhdl_modified_805.xvg,0.000000,4.686182
dhdl_modified_806.xvg,0.000000,4.535517
dhdl_modified_807.xvg,0.000000,4.388288
dhdl_modified_808.xvg,0.000000,4.244450
dhdl_modified_809.xvg,0.000000,4.103913
dhdl_modified_810.xvg,0.000000,3.966671
dhdl_modified_811.xvg,0.000000,3.832632
dhdl_modified_812.xvg,0.000000,3.701781
dhdl_modified_813.xvg,0.000000,3.574055
dhdl_modified_814.xvg,0.000000,3.449411
dhdl_modified_815.xvg,0.000000,3.327820
dhdl_modified_816.xvg,0.000000,3.209213
dhdl_modified_817.xvg,0.000000,3.093541
dhdl_modified_818.xvg,0.000000,2.980782
dhdl_modified_819.xvg,0.000000,2.870861
dhdl_modified_820.xvg,0.000000,2.763787
dhdl_modified_821.xvg,0.000000,2.659450
dhdl_modified_822.xvg,0.000000,2.557853
dhdl_modified_823.xvg,0.000000,2.458946
dhdl_modified_824.xvg,0.000000,2.362678
dhdl_modified_825.xvg,0.000000,2.269011
dhdl_modified_826.xvg,0.000000,2.177926
dhdl_modified_827.xvg,0.000000,2.089351
dhdl_modified_828.xvg,0.000000,2.003242
dhdl_modified_829.xvg,0.000000,1.919580
dhdl_modified_830.xvg,0.000000,1.838322
dhdl_modified_831.xvg,0.000000,1.759452
dhdl_modified_832.xvg,0.000000,1.682852
dhdl_modified_833.xvg,0.000000,1.608583
dhdl_modified_834.xvg,0.000000,1.536548
dhdl_modified_835.xvg,0.000000,1.466719
dhdl_modified_836.xvg,0.000000,1.399069
dhdl_modified_837.xvg,0.000000,1.333541
dhdl_modified_838.xvg,0.000000,1.270133
dhdl_modified_839.xvg,0.000000,1.208773
dhdl_modified_840.xvg,0.000000,1.149441
dhdl_modified_841.xvg,0.000000,1.092095
dhdl_modified_842.xvg,0.000000,1.036698
dhdl_modified_843.xvg,0.000000,0.983221
dhdl_modified_844.xvg,0.000000,0.931633
dhdl_modified_845.xvg,0.000000,0.881891
dhdl_modified_846.xvg,0.000000,0.833940
dhdl_modified_847.xvg,0.000000,0.787780
dhdl_modified_848.xvg,0.000000,0.743365
dhdl_modified_849.xvg,0.000000,0.700656
dhdl_modified_850.xvg,0.000000,0.659609
dhdl_modified_851.xvg,0.000000,0.620206
dhdl_modified_852.xvg,0.000000,0.582401
dhdl_modified_853.xvg,0.000000,0.546183
dhdl_modified_854.xvg,0.000000,0.511484
dhdl_modified_855.xvg,0.000000,0.478287
dhdl_modified_856.xvg,0.000000,0.446561
dhdl_modified_857.xvg,0.000000,0.416274
dhdl_modified_858.xvg,0.000000,0.387376
dhdl_modified_859.xvg,0.000000,0.359845
dhdl_modified_860.xvg,0.000000,0.333667
dhdl_modified_861.xvg,0.000000,0.308772
dhdl_modified_862.xvg,0.000000,0.285151
dhdl_modified_863.xvg,0.000000,0.262756
dhdl_modified_864.xvg,0.000000,0.241570
dhdl_modified_865.xvg,0.000000,0.221548
dhdl_modified_866.xvg,0.000000,0.202666
dhdl_modified_867.xvg,0.000000,0.184877
dhdl_modified_868.xvg,0.000000,0.168167
dhdl_modified_869.xvg,0.000000,0.152487
dhdl_modified_870.xvg,0.000000,0.137811
dhdl_modified_871.xvg,0.000000,0.124114
dhdl_modified_872.xvg,0.000000,0.111345
dhdl_modified_873.xvg,0.000000,0.099473
dhdl_modified_874.xvg,0.000000,0.088478
dhdl_modified_875.xvg,0.000000,0.078324
dhdl_modified_876.xvg,0.000000,0.068985
dhdl_modified_877.xvg,0.000000,0.060399
dhdl_modified_878.xvg,0.000000,0.052571
dhdl_modified_879.xvg,0.000000,0.045436
dhdl_modified_880.xvg,0.000000,0.038978
dhdl_modified_881.xvg,0.000000,0.033166
dhdl_modified_882.xvg,0.000000,0.027959
dhdl_modified_883.xvg,0.000000,0.023328
dhdl_modified_884.xvg,0.000000,0.019221
dhdl_modified_885.xvg,0.000000,0.015647
dhdl_modified_886.xvg,0.000000,0.012533
dhdl_modified_887.xvg,0.000000,0.009865
dhdl_modified_888.xvg,0.000000,0.007600
dhdl_modified_889.xvg,0.000000,0.005723
dhdl_modified_890.xvg,0.000000,0.004172
dhdl_modified_891.xvg,0.000000,0.002930
dhdl_modified_892.xvg,0.000000,0.001965
dhdl_modified_893.xvg,0.000000,0.001236
dhdl_modified_894.xvg,0.000000,0.000713
dhdl_modified_895.xvg,0.000000,0.000365
dhdl_modified_896.xvg,0.000000,0.000150
dhdl_modified_897.xvg,0.000000,0.000052
dhdl_modified_898.xvg,0.000000,0.000008
dhdl_modified_899.xvg,0.000000,0.000000
dhdl_modified_900.xvg,0.000000,0.000000
dhdl_modified_901.xvg,0.000000,0.000000
dhdl_modified_902.xvg,0.000000,0.000000
dhdl_modified_903.xvg,0.000000,0.000000
dhdl_modified_904.xvg,0.000000,0.000000
dhdl_modified_905.xvg,0.000000,0.000000
dhdl_modified_906.xvg,0.000000,0.000000
dhdl_modified_907.xvg,0.000000,0.000000
dhdl_modified_908.xvg,0.000000,0.000000
dhdl_modified_909.xvg,0.000000,0.000000
dhdl_modified_910.xvg,0.000000,0.000000
dhdl_modified_911.xvg,0.000000,0.000000
dhdl_modified_912.xvg,0.000000,0.000000
dhdl_modified_913.xvg,0.000000,0.000000
dhdl_modified_914.xvg,0.000000,0.000000
dhdl_modified_915.xvg,0.000000,0.000000
dhdl_modified_916.xvg,0.000000,0.000000
dhdl_modified_917.xvg,0.000000,0.000000
dhdl_modified_918.xvg,0.000000,0.000000
dhdl_modified_919.xvg,0.000000,0.000000
dhdl_modified_920.xvg,0.000000,0.000000
dhdl_modified_921.xvg,0.000000,0.000000
dhdl_modified_922.xvg,0.000000,0.000000
dhdl_modified_923.xvg,0.000000,0.000000
dhdl_modified_924.xvg,0.000000,0.000000
dhdl_modified_925.xvg,0.000000,0.000000
dhdl_modified_926.xvg,0.000000,0.000000
dhdl_modified_927.xvg,0.000000,0.000000
dhdl_modified_928.xvg,0.000000,0.000000
dhdl_modified_929.xvg,0.000000,0.000000
dhdl_modified_930.xvg,0.000000,0.000000
dhdl_modified_931.xvg,0.000000,0.000000
dhdl_modified_932.xvg,0.000000,0.000000
dhdl_modified_933.xvg,0.000000,0.000000
dhdl_modified_934.xvg,0.000000,0.000000
dhdl_modified_935.xvg,0.000000,0.000000
dhdl_modified_936.xvg,0.000000,0.000000
dhdl_modified_937.xvg,0.000000,0.000000
dhdl_modified_938.xvg,0.000000,0.000000
dhdl_modified_939.xvg,0.000000,0.000000
dhdl_modified_940.xvg,0.000000,0.000000
dhdl_modified_941.xvg,0.000000,0.000000
dhdl_modified_942.xvg,0.000000,0.000000
dhdl_modified_943.xvg,0.000000,0.000000
dhdl_modified_944.xvg,0.000000,0.000000
dhdl_modified_945.xvg,0.000000,0.000000
dhdl_modified_946.xvg,0.000000,0.000000
dhdl_modified_947.xvg,0.000000,0.000000
dhdl_modified_948.xvg,0.000000,0.000000
dhdl_modified_949.xvg,0.000000,0.000000
dhdl_modified_950.xvg,0.000000,0.000000
dhdl_modified_951.xvg,0.000000,0.000000
dhdl_modified_952.xvg,0.000000,0.000000
dhdl_modified_953.xvg,0.000000,0.000000
dhdl_modified_954.xvg,0.000000,0.000000
dhdl_modified_955.xvg,0.000000,0.000000
dhdl_modified_956.xvg,0.000000,0.000000
dhdl_modified_957.xvg,0.000000,0.000000
dhdl_modified_958.xvg,0.000000,0.000000
dhdl_modified_959.xvg,0.000000,0.000000
dhdl_modified_960.xvg,0.000000,0.000000
dhdl_modified_961.xvg,0.000000,0.000000
dhdl_modified_962.xvg,0.000000,0.000000
dhdl_modified_963.xvg,0.000000,0.000000
dhdl_modified_964.xvg,0.000000,0.000000
dhdl_modified_965.xvg,0.000000,0.000000
dhdl_modified_966.xvg,0.000000,0.000000
dhdl_modified_967.xvg,0.000000,0.000000
dhdl_modified_968.xvg,0.000000,0.000000
dhdl_modified_969.xvg,0.000000,0.000000
dhdl_modified_970.xvg,0.000000,0.000000
dhdl_modified_971.xvg,0.000000,0.000000
dhdl_modified_972.xvg,0.000000,0.000000
dhdl_modified_973.xvg,0.000000,0.000000
dhdl_modified_974.xvg,0.000000,0.000000
dhdl_modified_975.xvg,0.000000,0.000000
dhdl_modified_976.xvg,0.000000,0.000000
dhdl_modified_977.xvg,0.000000,0.000000
dhdl_modified_978.xvg,0.000000,0.000000
dhdl_modified_979.xvg,0.000000,0.000000
dhdl_modified_980.xvg,0.000000,0.000000
dhdl_modified_981.xvg,0.000000,0.000000
dhdl_modified_982.xvg,0.000000,0.000000
dhdl_modified_983.xvg,0.000000,0.000000
dhdl_modified_984.xvg,0.000000,0.000000
dhdl_modified_985.xvg,0.000000,0.000000
dhdl_modified_986.xvg,0.000000,0.000000
dhdl_modified_987.xvg,0.000000,0.000000
dhdl_modified_988.xvg,0.000000,0.000000
dhdl_modified_989.xvg,0.000000,0.000000
dhdl_modified_990.xvg,0.000000,0.000000
dhdl_modified_991.xvg,0.000000,0.000000
dhdl_modified_992.xvg,0.000000,0.000000
dhdl_modified_993.xvg,0.000000,0.000000
dhdl_modified_994.xvg,0.000000,0.000000
dhdl_modified_995.xvg,0.000000,0.000000
dhdl_modified_996.xvg,0.000000,0.000000
dhdl_modified_997.xvg,0.000000,0.000000
dhdl_modified_998.xvg,0.000000,0.000000
dhdl_modified_999.xvg,0.000000,0.000000
dhdl_modified_1000.xvg,0.000000,0.000000
dhdl_modified_1001.xvg,0.000000,0.000000
dhdl_modified_1002.xvg,0.000000,0.000000
dhdl_modified_1003.xvg,0.000000,0.000000
dhdl_modified_1004.xvg,0.000000,0.000000
dhdl_modified_1005.xvg,0.000000,0.000000
dhdl_modified_1006.xvg,0.000000,0.000000
dhdl_modified_1007.xvg,0.000000,0.000000
dhdl_modified_1008.xvg,0.000000,0.000000
dhdl_modified_1009.xvg,0.000000,0.000000
dhdl_modified_1010.xvg,0.000000,0.000000
dhdl_modified_1011.xvg,0.000000,0.000000
dhdl_modified_1012.xvg,0.000000,0.000000
dhdl_modified_1013.xvg,0.000000,0.000000
dhdl_modified_1014.xvg,0.000000,0.000000
dhdl_modified_1015.xvg,0.000000,0.000000
dhdl_modified_1016.xvg,0.000000,0.000000
dhdl_modified_1017.xvg,0.000000,0.000000
dhdl_modified_1018.xvg,0.000000,0.000000
dhdl_modified_1019.xvg,0.000000,0.000000
dhdl_modified_1020.xvg,0.000000,0.000000
dhdl_modified_1021.xvg,0.000000,0.000000
dhdl_modified_1022.xvg,0.000000,0.000000
dhdl_modified_1023.xvg,0.000000,0.000000
dhdl_modified_1024.xvg,0.000000,0.000000
dhdl_modified_1025.xvg,0.000000,0.000000
dhdl_modified_1026.xvg,0.000000,0.000000
dhdl_modified_1027.xvg,0.000000,0.000000
dhdl_modified_1028.xvg,0.000000,0.000000
dhdl_modified_1029.xvg,0.000000,0.000000
dhdl_modified_1030.xvg,0.000000,0.000000
dhdl_modified_1031.xvg,0.000000,0.000000
dhdl_modified_1032.xvg,0.000000,0.000000
dhdl_modified_1033.xvg,0.000000,0.000000
dhdl_modified_1034.xvg,0.000000,0.000000
dhdl_modified_1035.xvg,0.000000,0.000000
dhdl_modified_1036.xvg,0.000000,0.000000
dhdl_modified_1037.xvg,0.000000,0.000000
dhdl_modified_1038.xvg,0.000000,0.000000
dhdl_modified_1039.xvg,0.000000,0.000000
dhdl_modified_1040.xvg,0.000000,0.000000
dhdl_modified_1041.xvg,0.000000,0.000000
dhdl_modified_1042.xvg,0.000000,0.000000
dhdl_modified_1043.xvg,0.000000,0.000000
dhdl_modified_1044.xvg,0.000000,0.000000
dhdl_modified_1045.xvg,0.000000,0.000000
dhdl_modified_1046.xvg,0.000000,0.000000
dhdl_modified_1047.xvg,0.000000,0.000000
dhdl_modified_1048.xvg,0.000000,0.000000
dhdl_modified_1049.xvg,0.000000,0.000000
dhdl_modified_1050.xvg,0.000000,0.000000
dhdl_modified_1051.xvg,0.000000,0.000000
dhdl_modified_1052.xvg,0.000000,0.000000
dhdl_modified_1053.xvg,0.000000,0.000000
dhdl_modified_1054.xvg,0.000000,0.000000
dhdl_modified_1055.xvg,0.000000,0.000000
dhdl_modified_1056.xvg,0.000000,0.000000
dhdl_modified_1057.xvg,0.000000,0.000000
dhdl_modified_1058.xvg,0.000000,0.000000
dhdl_modified_1059.xvg,0.000000,0.000000
dhdl_modified_1060.xvg,0.000000,0.000000
dhdl_modified_1061.xvg,0.000000,0.000000
dhdl_modified_1062.xvg,0.000000,0.000000
dhdl_modified_1063.xvg,0.000000,0.000000
dhdl_modified_1064.xvg,0.000000,0.000000
dhdl_modified_1065.xvg,0.000000,0.000000
dhdl_modified_1066.xvg,0.000000,0.000000
dhdl_modified_1067.xvg,0.000000,0.000000
dhdl_modified_1068.xvg,0.000000,0.000000
dhdl_modified_1069.xvg,0.000000,0.000000
dhdl_modified_1070.xvg,0.000000,0.000000
dhdl_modified_1071.xvg,0.000000,0.000000
dhdl_modified_1072.xvg,0.000000,0.000000
dhdl_modified_1073.xvg,0.000000,0.000000
dhdl_modified_1074.xvg,0.000000,0.000000
dhdl_modified_1075.xvg,0.000000,0.000000
dhdl_modified_1076.xvg,0.000000,0.000000
dhdl_modified_1077.xvg,0.000000,0.000000
dhdl_modified_1078.xvg,0.000000,0.000000
dhdl_modified_1079.xvg,0.000000,0.000000
dhdl_modified_1080.xvg,0.000000,0.000000
dhdl_modified_1081.xvg,0.000000,0.000000
dhdl_modified_1082.xvg,0.000000,0.000000
dhdl_modified_1083.xvg,0.000000,0.000000
dhdl_modified_1084.xvg,0.000000,0.000000
dhdl_modified_1085.xvg,0.000000,0.000000
dhdl_modified_1086.xvg,0.000000,0.000000
dhdl_modified_1087.xvg,0.000000,0.000000
dhdl_modified_1088.xvg,0.000000,0.000000
dhdl_modified_1089.xvg,0.000000,0.000000
dhdl_modified_1090.xvg,0.000000,0.000000
dhdl_modified_1091.xvg,0.000000,0.000000
dhdl_modified_1092.xvg,0.000000,0.000000
dhdl_modified_1093.xvg,0.000000,0.000000
dhdl_modified_1094.xvg,0.000000,0.000000
dhdl_modified_1095.xvg,0.000000,0.000000
dhdl_modified_1096.xvg,0.000000,0.000000
dhdl_modified_1097.xvg,0.000000,0.000000
dhdl_modified_1098.xvg,0.000000,0.000000
dhdl_modified_1099.xvg,0.000000,0.000000
dhdl_modified_1100.xvg,0.000000,0.000000
dhdl_modified_1101.xvg,0.000000,0.000000
dhdl_modified_1102.xvg,0.000000,0.000000
dhdl_modified_1103.xvg,0.000000,0.000000
dhdl_modified_1104.xvg,0.000000,0.000000
dhdl_modified_1105.xvg,0.000000,0.000000
dhdl_modified_1106.xvg,0.000000,0.000000
dhdl_modified_1107.xvg,0.000000,0.000000
dhdl_modified_1108.xvg,0.000000,0.000000
dhdl_modified_1109.xvg,0.000000,0.000000
dhdl_modified_1110.xvg,0.000000,0.000000
dhdl_modified_1111.xvg,0.000000,0.000000
dhdl_modified_1112.xvg,0.000000,0.000000
dhdl_modified_1113.xvg,0.000000,0.000000
dhdl_modified_1114.xvg,0.000000,0.000000
dhdl_modified_1115.xvg,0.000000,0.000000
dhdl_modified_1116.xvg,0.000000,0.000000
dhdl_modified_1117.xvg,0.000000,0.000000
dhdl_modified_1118.xvg,0.000000,0.000000
dhdl_modified_1119.xvg,0.000000,0.000000
dhdl_modified_1120.xvg,0.000000,0.000000
dhdl_modified_1121.xvg,0.000000,0.000000
dhdl_modified_1122.xvg,0.000000,0.000000
dhdl_modified_1123.xvg,0.000000,0.000000
dhdl_modified_1124.xvg,0.000000,0.000000
dhdl_modified_1125.xvg,0.000000,0.000000
dhdl_modified_1126.xvg,0.000000,0.000000
dhdl_modified_1127.xvg,0.000000,0.000000
dhdl_modified_1128.xvg,0.000000,0.000000
dhdl_modified_1129.xvg,0.000000,0.000000
dhdl_modified_1130.xvg,0.000000,0.000000
dhdl_modified_1131.xvg,0.000000,0.000000
dhdl_modified_1132.xvg,0.000000,0.000000
dhdl_modified_1133.xvg,0.000000,0.000000
dhdl_modified_1134.xvg,0.000000,0.000000
dhdl_modified_1135.xvg,0.000000,0.000000
dhdl_modified_1136.xvg,0.000000,0.000000
dhdl_modified_1137.xvg,0.000000,0.000000
dhdl_modified_1138.xvg,0.000000,0.000000
dhdl_modified_1139.xvg,0.000000,0.000000
