file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_7_75_8_shift-force-switch_analysis.log,4.037440753320504,0.15119645206608268,3.9897773862984867,0.01402970799183533,3.984106577197008,0.01402970799183533
sim_1_75_8_shift-force-switch_analysis.log,3.9013115209786604,0.14205758947652788,3.9484833948788314,0.013968905138703873,3.9423794952444524,0.013968905138703873
sim_3_75_8_shift-force-switch_analysis.log,4.094566347453174,0.1509079806806026,3.9222193868555895,0.0140455270062414,3.9203571248257094,0.0140455270062414
sim_9_75_8_shift-force-switch_analysis.log,3.9396843818683025,0.1451825859740071,3.9166647032736925,0.013990450153179665,3.9072014033727185,0.013990450153179665
sim_2_75_8_shift-force-switch_analysis.log,3.815591303480272,0.143560681246153,3.9558717255075884,0.014024360435200809,3.949235035429959,0.014024360435200809
sim_4_75_8_shift-force-switch_analysis.log,3.692214838980088,0.1484134119988134,3.931937888761153,0.01401353694957184,3.9292785380183073,0.01401353694957184
sim_8_75_8_shift-force-switch_analysis.log,3.7214592396186745,0.15243386114566204,3.849486943152481,0.013986623736374834,3.8402960120500502,0.013986623736374834
sim_6_75_8_shift-force-switch_analysis.log,4.004745517781048,0.150075736550513,3.9830988952372746,0.014042200172193368,3.9758147925103637,0.014042200172193368
sim_0_75_8_shift-force-switch_analysis.log,3.694898892690455,0.15134402304157996,3.9250013119387592,0.013993700338240898,3.918144275214223,0.013993700338240898
sim_5_75_8_shift-force-switch_analysis.log,4.435064329176479,0.1478385357097292,3.9345074405668736,0.014028178622246881,3.9291588216643687,0.014028178622246881
