Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.42,0.09,-7.1129718204163215,0.020383907645268057,-7.175133013474486,0.001795768468890972,-7.173919514980282,
0.42,0.18,-4.99971089113285,0.017771765106619798,-5.049534131460046,0.0015075856583420812,-5.049020639133079,
0.42,0.3,-2.3589923864584543,0.011093545127642428,-2.381428904374287,0.0009022392325799595,-2.381200658453055,
0.42,0.42,0.0,0.0,0.0,0.0,0.0,
0.42,0.495,1.2439737301064373,0.008056508930229305,1.2554121278126598,0.0006435316826697028,1.254922041716426,
0.42,0.57,2.179954906799676,0.015078153039869337,2.214076077283748,0.0012653483433698986,2.212945631829486,
0.42,0.625,2.5680085096821528,0.019143697785137796,2.613063796993803,0.0016835073704682434,2.6104217079484275,
0.42,0.68,2.5226591001250362,0.02286879669288685,2.5818530581204246,0.00208825605190512,2.5786786447641457,
0.42,0.72,2.0612488571227834,0.025699563214792935,2.1316143293335497,0.002392783624455808,2.128982807770897,
0.42,0.76,1.0740971043176963,0.028561748526920457,1.1564590001785984,0.002727936789350293,1.1534258566570497,
0.42,0.81,-0.8446272298474782,0.0325360377083147,-0.8156733262960874,0.0031618645083810806,-0.8198717148578327,
0.42,0.86,-2.959516211929704,0.035292886497563625,-2.9781507754557968,0.003439118471333927,-2.9822839404287937,
0.42,0.93,-5.052946226909977,0.037037761517529,-5.0949232057569205,0.003610702986079526,-5.098413675733179,
0.42,1.0,-5.7499780312520405,0.037574285996231534,-5.777937833641113,0.003695461543487824,-5.780840026425459,
0.495,0.0,-10.55258756535942,0.025404897969307665,-10.634995086734026,0.0023169581276075357,-10.631775693551594,
0.495,0.09,-8.356945550522758,0.023878201131821892,-8.430545141287146,0.00212946092182762,-8.428841556696709,
0.495,0.18,-6.243684621239288,0.021691021953928122,-6.304946259272706,0.0018911074967085896,-6.303942680849506,
0.495,0.3,-3.6029661165648914,0.01666527953260796,-3.636841032186947,0.0014058821754481547,-3.636122700169481,
0.495,0.42,-1.2439737301064373,0.008056508930229305,-1.2554121278126598,0.0006435316826697057,-1.254922041716426,
0.495,0.495,0.0,0.0,0.0,0.0,0.0,
0.495,0.57,0.9359811766932388,0.009419506599414523,0.958663949471088,0.0007321362792135516,0.9580235901130602,
0.495,0.625,1.3240347795757155,0.015094951817458133,1.357651669181143,0.0012611727881732015,1.3554996662320018,
0.495,0.68,1.278685370018599,0.019605057196123793,1.3264409303077649,0.0017588345802629127,1.3237566030477197,
0.495,0.72,0.8172751270163459,0.022843904108401238,0.8762022015208899,0.0021120232239815215,0.874060766054471,
0.495,0.76,-0.16987662578874085,0.02602210376579372,-0.09895312763406139,0.0024854279750931,-0.1014961850593763,
0.495,0.81,-2.088600959953916,0.030331009795909688,-2.071085454108747,0.0029551633133775537,-2.074793756574259,
0.495,0.86,-4.203489942036141,0.03327107216205395,-4.2335629032684565,0.0032500989716652746,-4.23720598214522,
0.495,0.93,-6.2969199570164145,0.035116551421118296,-6.35033533356958,0.0034311492870182474,-6.353335717449603,
0.495,1.0,-6.993951761358477,0.0356819754723487,-7.033349961453773,0.00352023368922776,-7.035762068141883,
0.57,0.0,-11.48856874205266,0.028422740961803614,-11.593659036205114,0.002613301502682036,-11.589799283664654,
0.57,0.09,-9.292926727215997,0.027066803509882668,-9.389209090758234,0.00244866276748722,-9.386865146809768,
0.57,0.18,-7.179665797932525,0.025158374278888694,-7.263610208743794,0.0022447322756818165,-7.261966270962566,
0.57,0.3,-4.538947293258131,0.02098034567996481,-4.595504981658035,0.0018509121484001807,-4.594146290282541,
0.57,0.42,-2.179954906799676,0.015078153039869337,-2.214076077283748,0.0012653483433699012,-2.212945631829486,
0.57,0.495,-0.9359811766932388,0.009419506599414523,-0.958663949471088,0.0007321362792135542,-0.9580235901130602,
0.57,0.57,0.0,0.0,0.0,0.0,0.0,
0.57,0.625,0.38805360288247676,0.007940778838217725,0.3989877197100551,0.0006376832409730238,0.39747607611894165,
0.57,0.68,0.3427041933253601,0.014817444646408813,0.36777698083667687,0.0012879752886212471,0.3657330129346596,
0.57,0.72,-0.11870604967689297,0.01889556437632745,-0.08246174795019812,0.0017336045800488305,-0.08396282405858913,
0.57,0.76,-1.1058578024819796,0.022635111720153703,-1.0576170771051494,0.00217381779901197,-1.0595197751724363,
0.57,0.81,-3.0245821366471546,0.02748033030051992,-3.029749403579835,0.0026984057256018274,-3.0328173466873185,
0.57,0.86,-5.13947111872938,0.030694667957133947,-5.1922268527395445,0.0030185175537505745,-5.195229572258279,
0.57,0.93,-7.232901133709652,0.03268593859594901,-7.308999283040668,0.0032126465886889895,-7.311359307562664,
0.57,1.0,-7.9299329380517145,0.03329266843909328,-7.992013910924861,0.0033076215480186293,-7.993785658254944,
0.625,0.0,-11.876622344935138,0.03077308352402726,-11.99264675591517,0.0028431979047665824,-11.987275359783595,
0.625,0.09,-9.680980330098473,0.029525282691916187,-9.788196810468289,0.0026926498754638573,-9.78434122292871,
0.625,0.18,-7.567719400815003,0.0277862243234236,-7.662597928453849,0.002508668916142615,-7.659442347081508,
