Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_249.xvg,0.0000,3.2419670e+11,-6.8727841e+10,0.0000000,-16772779.,-16773046.,-16773092.,-16773106.,-16773112.,-16773115.,-16773116.,-16773117.,-16773118.,-16773118.
dhdl_modified_250.xvg,0.0000,2.9223387e+11,-6.3962722e+10,0.0000000,-15988117.,-15988384.,-15988430.,-15988444.,-15988450.,-15988453.,-15988454.,-15988455.,-15988456.,-15988456.
dhdl_modified_251.xvg,0.0000,2.6353128e+11,-5.9545059e+10,0.0000000,-15243073.,-15243339.,-15243385.,-15243399.,-15243405.,-15243408.,-15243409.,-15243410.,-15243411.,-15243411.
dhdl_modified_252.xvg,0.0000,2.3774526e+11,-5.5448236e+10,0.0000000,-14535496.,-14535762.,-14535808.,-14535822.,-14535828.,-14535831.,-14535832.,-14535833.,-14535834.,-14535834.
dhdl_modified_253.xvg,0.0000,2.1456922e+11,-5.1647754e+10,0.0000000,-13863350.,-13863616.,-13863662.,-13863676.,-13863682.,-13863685.,-13863686.,-13863687.,-13863688.,-13863688.
dhdl_modified_254.xvg,0.0000,1.9373079e+11,-4.8121238e+10,0.0000000,-13224753.,-13225019.,-13225065.,-13225079.,-13225085.,-13225088.,-13225089.,-13225090.,-13225091.,-13225091.
dhdl_modified_255.xvg,0.0000,1.7498535e+11,-4.4847804e+10,0.0000000,-12617873.,-12618139.,-12618185.,-12618199.,-12618205.,-12618208.,-12618209.,-12618210.,-12618211.,-12618211.
dhdl_modified_256.xvg,0.0000,1.5811720e+11,-4.1808658e+10,0.0000000,-12041070.,-12041336.,-12041382.,-12041396.,-12041402.,-12041405.,-12041406.,-12041407.,-12041408.,-12041408.
dhdl_modified_257.xvg,0.0000,1.4293095e+11,-3.8986015e+10,0.0000000,-11492706.,-11492972.,-11493018.,-11493032.,-11493038.,-11493041.,-11493042.,-11493043.,-11493044.,-11493044.
dhdl_modified_258.xvg,0.0000,1.2925401e+11,-3.6363825e+10,0.0000000,-10971303.,-10971569.,-10971615.,-10971629.,-10971635.,-10971638.,-10971639.,-10971640.,-10971641.,-10971641.
dhdl_modified_259.xvg,0.0000,1.1693095e+11,-3.3927059e+10,0.0000000,-10475416.,-10475682.,-10475728.,-10475742.,-10475748.,-10475751.,-10475752.,-10475753.,-10475754.,-10475754.
dhdl_modified_260.xvg,0.0000,1.0582369e+11,-3.1662074e+10,0.0000000,-10003729.,-10003995.,-10004041.,-10004055.,-10004061.,-10004064.,-10004065.,-10004066.,-10004067.,-10004067.
dhdl_modified_261.xvg,0.0000,9.5808102e+10,-2.9556107e+10,0.0000000,-9554959.5,-9555225.5,-9555270.7,-9555285.0,-9555291.0,-9555293.9,-9555295.4,-9555296.3,-9555296.7,-9555297.0
dhdl_modified_262.xvg,0.0000,8.6772965e+10,-2.7597384e+10,0.0000000,-9127901.6,-9128167.5,-9128212.7,-9128227.0,-9128233.0,-9128235.9,-9128237.4,-9128238.3,-9128238.7,-9128239.0
dhdl_modified_263.xvg,0.0000,7.8619705e+10,-2.5775237e+10,0.0000000,-8721454.7,-8721720.5,-8721765.7,-8721780.0,-8721786.0,-8721788.9,-8721790.4,-8721791.3,-8721791.7,-8721792.0
dhdl_modified_264.xvg,0.0000,7.1258948e+10,-2.4079581e+10,0.0000000,-8334531.3,-8334797.0,-8334842.2,-8334856.5,-8334862.5,-8334865.4,-8334866.9,-8334867.8,-8334868.2,-8334868.5
dhdl_modified_265.xvg,0.0000,6.4611455e+10,-2.2501282e+10,0.0000000,-7966141.4,-7966407.0,-7966452.2,-7966466.5,-7966472.5,-7966475.4,-7966476.9,-7966477.8,-7966478.2,-7966478.5
dhdl_modified_266.xvg,0.0000,5.8605429e+10,-2.1031746e+10,0.0000000,-7615315.0,-7615580.5,-7615625.7,-7615640.0,-7615646.0,-7615648.9,-7615650.4,-7615651.3,-7615651.7,-7615652.0
dhdl_modified_267.xvg,0.0000,5.3177238e+10,-1.9663176e+10,0.0000000,-7281169.6,-7281435.1,-7281480.2,-7281494.5,-7281500.5,-7281503.4,-7281504.9,-7281505.8,-7281506.2,-7281506.5
dhdl_modified_268.xvg,0.0000,4.8269373e+10,-1.8388287e+10,0.0000000,-6962851.3,-6963116.6,-6963161.7,-6963176.1,-6963182.0,-6963184.9,-6963186.4,-6963187.3,-6963187.7,-6963188.0
dhdl_modified_269.xvg,0.0000,4.3830055e+10,-1.7200302e+10,0.0000000,-6659543.4,-6659808.6,-6659853.7,-6659868.1,-6659874.0,-6659876.9,-6659878.4,-6659879.3,-6659879.7,-6659880.0
dhdl_modified_270.xvg,0.0000,3.9813308e+10,-1.6093061e+10,0.0000000,-6370499.0,-6370764.1,-6370809.2,-6370823.6,-6370829.5,-6370832.4,-6370833.9,-6370834.8,-6370835.2,-6370835.5
dhdl_modified_271.xvg,0.0000,3.6177449e+10,-1.5060775e+10,0.0000000,-6094991.6,-6095256.6,-6095301.7,-6095316.1,-6095322.0,-6095324.9,-6095326.4,-6095327.3,-6095327.7,-6095328.0
dhdl_modified_272.xvg,0.0000,3.2885232e+10,-1.4098151e+10,0.0000000,-5832347.7,-5832612.6,-5832657.7,-5832672.1,-5832678.0,-5832680.9,-5832682.4,-5832683.3,-5832683.7,-5832684.0
dhdl_modified_273.xvg,0.0000,2.9902954e+10,-1.3200213e+10,0.0000000,-5581909.9,-5582174.6,-5582219.7,-5582234.1,-5582240.0,-5582242.9,-5582244.4,-5582245.3,-5582245.7,-5582246.0
dhdl_modified_274.xvg,0.0000,2.7200682e+10,-1.2362469e+10,0.0000000,-5343089.0,-5343353.7,-5343398.7,-5343413.1,-5343419.0,-5343421.9,-5343423.4,-5343424.3,-5343424.7,-5343425.0
dhdl_modified_275.xvg,0.0000,2.4751108e+10,-1.1580644e+10,0.0000000,-5115294.6,-5115559.2,-5115604.2,-5115618.6,-5115624.5,-5115627.4,-5115628.9,-5115629.8,-5115630.2,-5115630.5
dhdl_modified_276.xvg,0.0000,2.2529737e+10,-1.0850800e+10,0.0000000,-4897974.8,-4898239.2,-4898284.2,-4898298.6,-4898304.5,-4898307.4,-4898308.9,-4898309.8,-4898310.2,-4898310.5
dhdl_modified_277.xvg,0.0000,2.0514759e+10,-1.0169361e+10,0.0000000,-4690625.9,-4690890.2,-4690935.2,-4690949.6,-4690955.5,-4690958.4,-4690959.9,-4690960.8,-4690961.2,-4690961.5
dhdl_modified_278.xvg,0.0000,1.8686243e+10,-9.5329249e+09,0.0000000,-4492746.5,-4493010.7,-4493055.7,-4493070.1,-4493076.0,-4493078.9,-4493080.4,-4493081.3,-4493081.7,-4493082.0
dhdl_modified_279.xvg,0.0000,1.7026456e+10,-8.9384038e+09,0.0000000,-4303883.7,-4304147.7,-4304192.7,-4304207.1,-4304213.0,-4304215.9,-4304217.4,-4304218.3,-4304218.7,-4304219.0
dhdl_modified_280.xvg,0.0000,1.5519195e+10,-8.3828685e+09,0.0000000,-4123583.1,-4123847.0,-4123892.0,-4123906.3,-4123912.3,-4123915.2,-4123916.7,-4123917.5,-4123918.0,-4123918.2
dhdl_modified_281.xvg,0.0000,1.4150063e+10,-7.8636646e+09,0.0000000,-3951439.2,-3951703.0,-3951748.0,-3951762.3,-3951768.3,-3951771.2,-3951772.7,-3951773.5,-3951774.0,-3951774.2
dhdl_modified_282.xvg,0.0000,1.2905951e+10,-7.3782927e+09,0.0000000,-3787053.4,-3787317.0,-3787362.0,-3787376.3,-3787382.3,-3787385.2,-3787386.7,-3787387.5,-3787388.0,-3787388.2
dhdl_modified_283.xvg,0.0000,1.1775003e+10,-6.9244180e+09,0.0000000,-3630042.3,-3630305.8,-3630350.8,-3630365.1,-3630371.0,-3630373.9,-3630375.4,-3630376.3,-3630376.7,-3630377.0
dhdl_modified_284.xvg,0.0000,1.0746670e+10,-6.4999301e+09,0.0000000,-3480062.9,-3480326.3,-3480371.3,-3480385.6,-3480391.5,-3480394.4,-3480395.9,-3480396.8,-3480397.2,-3480397.5
dhdl_modified_285.xvg,0.0000,9.8112707e+09,-6.1028096e+09,0.0000000,-3336769.1,-3337032.3,-3337077.3,-3337091.6,-3337097.5,-3337100.4,-3337101.9,-3337102.8,-3337103.2,-3337103.5
dhdl_modified_286.xvg,0.0000,8.9601577e+09,-5.7312200e+09,0.0000000,-3199846.2,-3200109.3,-3200154.3,-3200168.6,-3200174.5,-3200177.4,-3200178.9,-3200179.8,-3200180.2,-3200180.5
dhdl_modified_287.xvg,0.0000,8.1854341e+09,-5.3834199e+09,0.0000000,-3068983.1,-3069246.1,-3069291.0,-3069305.3,-3069311.3,-3069314.2,-3069315.7,-3069316.5,-3069317.0,-3069317.2
dhdl_modified_288.xvg,0.0000,7.4800824e+09,-5.0578401e+09,0.0000000,-2943903.0,-2944165.9,-2944210.8,-2944225.1,-2944231.0,-2944233.9,-2944235.4,-2944236.3,-2944236.7,-2944237.0
dhdl_modified_289.xvg,0.0000,6.8376381e+09,-4.7529733e+09,0.0000000,-2824324.0,-2824586.6,-2824631.5,-2824645.8,-2824651.8,-2824654.7,-2824656.2,-2824657.0,-2824657.5,-2824657.8
dhdl_modified_290.xvg,0.0000,6.2522875e+09,-4.4674284e+09,0.0000000,-2709983.6,-2710246.2,-2710291.0,-2710305.3,-2710311.3,-2710314.2,-2710315.7,-2710316.5,-2710317.0,-2710317.2
dhdl_modified_291.xvg,0.0000,5.7188239e+09,-4.1999406e+09,0.0000000,-2600643.8,-2600906.2,-2600951.0,-2600965.3,-2600971.3,-2600974.2,-2600975.7,-2600976.5,-2600977.0,-2600977.2
dhdl_modified_292.xvg,0.0000,5.2324639e+09,-3.9492954e+09,0.0000000,-2496062.2,-2496324.5,-2496369.3,-2496383.6,-2496389.5,-2496392.4,-2496393.9,-2496394.8,-2496395.2,-2496395.5
dhdl_modified_293.xvg,0.0000,4.7889306e+09,-3.7143933e+09,0.0000000,-2396023.1,-2396285.2,-2396330.1,-2396344.3,-2396350.3,-2396353.2,-2396354.7,-2396355.5,-2396356.0,-2396356.2
dhdl_modified_294.xvg,0.0000,4.3843098e+09,-3.4941875e+09,0.0000000,-2300310.1,-2300572.0,-2300616.8,-2300631.1,-2300637.0,-2300639.9,-2300641.4,-2300642.3,-2300642.7,-2300643.0
dhdl_modified_295.xvg,0.0000,4.0150822e+09,-3.2877197e+09,0.0000000,-2208725.3,-2208987.0,-2209031.8,-2209046.1,-2209052.0,-2209054.9,-2209056.4,-2209057.3,-2209057.7,-2209058.0
dhdl_modified_296.xvg,0.0000,3.6780419e+09,-3.0940854e+09,0.0000000,-2121075.2,-2121336.8,-2121381.6,-2121395.8,-2121401.8,-2121404.7,-2121406.2,-2121407.0,-2121407.5,-2121407.8
dhdl_modified_297.xvg,0.0000,3.3702935e+09,-2.9124524e+09,0.0000000,-2037180.8,-2037442.2,-2037486.9,-2037501.2,-2037507.2,-2037510.0,-2037511.5,-2037512.4,-2037512.9,-2037513.1
dhdl_modified_298.xvg,0.0000,3.0892027e+09,-2.7420383e+09,0.0000000,-1956868.2,-1957129.4,-1957174.2,-1957188.5,-1957194.4,-1957197.3,-1957198.8,-1957199.6,-1957200.1,-1957200.4
dhdl_modified_299.xvg,0.0000,2.8323804e+09,-2.5821140e+09,0.0000000,-1879972.5,-1880233.6,-1880278.3,-1880292.6,-1880298.5,-1880301.4,-1880302.9,-1880303.8,-1880304.2,-1880304.5
dhdl_modified_300.xvg,0.0000,2.5976645e+09,-2.4320054e+09,0.0000000,-1806339.3,-1806600.2,-1806645.0,-1806659.2,-1806665.2,-1806668.0,-1806669.5,-1806670.4,-1806670.9,-1806671.1
dhdl_modified_301.xvg,0.0000,2.3830776e+09,-2.2910733e+09,0.0000000,-1735816.3,-1736077.0,-1736121.7,-1736136.0,-1736141.9,-1736144.8,-1736146.3,-1736147.1,-1736147.6,-1736147.9
dhdl_modified_302.xvg,0.0000,2.1868521e+09,-2.1587400e+09,0.0000000,-1668268.4,-1668528.9,-1668573.6,-1668587.9,-1668593.8,-1668596.7,-1668598.2,-1668599.0,-1668599.5,-1668599.8
dhdl_modified_303.xvg,0.0000,2.0073498e+09,-2.0344461e+09,0.0000000,-1603556.1,-1603816.4,-1603861.1,-1603875.4,-1603881.3,-1603884.2,-1603885.7,-1603886.5,-1603887.0,-1603887.2
dhdl_modified_304.xvg,0.0000,1.8431058e+09,-1.9176847e+09,0.0000000,-1541554.3,-1541814.5,-1541859.1,-1541873.4,-1541879.3,-1541882.2,-1541883.7,-1541884.5,-1541885.0,-1541885.2
dhdl_modified_305.xvg,0.0000,1.6927756e+09,-1.8079745e+09,0.0000000,-1482140.1,-1482400.1,-1482444.7,-1482459.0,-1482464.9,-1482467.8,-1482469.3,-1482470.1,-1482470.6,-1482470.9
dhdl_modified_306.xvg,0.0000,1.5551373e+09,-1.7048662e+09,0.0000000,-1425196.5,-1425456.3,-1425500.9,-1425515.1,-1425521.0,-1425523.9,-1425525.4,-1425526.3,-1425526.7,-1425527.0
dhdl_modified_307.xvg,0.0000,1.4290930e+09,-1.6079500e+09,0.0000000,-1370616.9,-1370876.5,-1370921.1,-1370935.4,-1370941.3,-1370944.2,-1370945.7,-1370946.5,-1370947.0,-1370947.2
dhdl_modified_308.xvg,0.0000,1.3136197e+09,-1.5168259e+09,0.0000000,-1318290.5,-1318549.9,-1318594.5,-1318608.7,-1318614.7,-1318617.5,-1318619.0,-1318619.9,-1318620.4,-1318620.6
dhdl_modified_309.xvg,0.0000,1.2078109e+09,-1.4311384e+09,0.0000000,-1268121.9,-1268381.1,-1268425.6,-1268439.9,-1268445.8,-1268448.7,-1268450.2,-1268451.0,-1268451.5,-1268451.8
dhdl_modified_310.xvg,0.0000,1.1108266e+09,-1.3505440e+09,0.0000000,-1220013.5,-1220272.5,-1220317.0,-1220331.2,-1220337.2,-1220340.0,-1220341.5,-1220342.4,-1220342.9,-1220343.1
dhdl_modified_311.xvg,0.0000,1.0219073e+09,-1.2747265e+09,0.0000000,-1173875.7,-1174134.5,-1174179.0,-1174193.2,-1174199.2,-1174202.0,-1174203.5,-1174204.4,-1174204.9,-1174205.1
dhdl_modified_312.xvg,0.0000,9.4035885e+08,-1.2033883e+09,0.0000000,-1129621.5,-1129880.0,-1129924.5,-1129938.8,-1129944.7,-1129947.5,-1129949.0,-1129949.9,-1129950.4,-1129950.6
dhdl_modified_313.xvg,0.0000,8.6554720e+08,-1.1362493e+09,0.0000000,-1087166.7,-1087425.1,-1087469.5,-1087483.8,-1087489.7,-1087492.5,-1087494.0,-1087494.9,-1087495.4,-1087495.6
dhdl_modified_314.xvg,0.0000,7.9690170e+08,-1.0730546e+09,0.0000000,-1046435.7,-1046693.8,-1046738.3,-1046752.5,-1046758.4,-1046761.3,-1046762.8,-1046763.6,-1046764.1,-1046764.4
dhdl_modified_315.xvg,0.0000,7.3389158e+08,-1.0135560e+09,0.0000000,-1007350.3,-1007608.2,-1007652.6,-1007666.8,-1007672.7,-1007675.6,-1007677.1,-1007677.9,-1007678.4,-1007678.7
dhdl_modified_316.xvg,0.0000,6.7604371e+08,-9.5753178e+08,0.0000000,-969842.07,-970099.77,-970144.19,-970158.39,-970164.31,-970167.16,-970168.67,-970169.51,-970169.98,-970170.25
dhdl_modified_317.xvg,0.0000,6.2291578e+08,-9.0476429e+08,0.0000000,-933840.01,-934097.48,-934141.89,-934156.08,-934162.00,-934164.85,-934166.36,-934167.19,-934167.67,-934167.94
dhdl_modified_318.xvg,0.0000,5.7411341e+08,-8.5505837e+08,0.0000000,-899281.27,-899538.51,-899582.89,-899597.08,-899603.00,-899605.85,-899607.36,-899608.19,-899608.67,-899608.94
dhdl_modified_319.xvg,0.0000,5.2927133e+08,-8.0822662e+08,0.0000000,-866103.22,-866360.23,-866404.59,-866418.77,-866424.68,-866427.54,-866429.05,-866429.88,-866430.36,-866430.62
dhdl_modified_320.xvg,0.0000,4.8805549e+08,-7.6409280e+08,0.0000000,-834245.24,-834502.01,-834546.35,-834560.52,-834566.44,-834569.29,-834570.80,-834571.63,-834572.11,-834572.38
dhdl_modified_321.xvg,0.0000,4.5016534e+08,-7.2249658e+08,0.0000000,-803653.14,-803909.67,-803953.98,-803968.15,-803974.06,-803976.92,-803978.42,-803979.26,-803979.73,-803980.00
dhdl_modified_322.xvg,0.0000,4.1532086e+08,-6.8328224e+08,0.0000000,-774270.72,-774527.01,-774571.30,-774585.46,-774591.38,-774594.23,-774595.73,-774596.57,-774597.04,-774597.31
dhdl_modified_323.xvg,0.0000,3.8327149e+08,-6.4630944e+08,0.0000000,-746049.00,-746305.04,-746349.31,-746363.47,-746369.38,-746372.23,-746373.73,-746374.57,-746375.04,-746375.31
dhdl_modified_324.xvg,0.0000,3.5378240e+08,-6.1144051e+08,0.0000000,-718936.29,-719192.07,-719236.31,-719250.47,-719256.38,-719259.23,-719260.73,-719261.57,-719262.04,-719262.31
dhdl_modified_325.xvg,0.0000,3.2664480e+08,-5.7855264e+08,0.0000000,-692887.76,-693143.29,-693187.51,-693201.66,-693207.57,-693210.42,-693211.92,-693212.76,-693213.23,-693213.50
dhdl_modified_326.xvg,0.0000,3.0166362e+08,-5.4752666e+08,0.0000000,-667857.99,-668113.26,-668157.46,-668171.60,-668177.51,-668180.36,-668181.86,-668182.69,-668183.17,-668183.44
dhdl_modified_327.xvg,0.0000,2.7866112e+08,-5.1825114e+08,0.0000000,-643803.53,-644058.54,-644102.71,-644116.85,-644122.76,-644125.61,-644127.11,-644127.94,-644128.42,-644128.69
dhdl_modified_328.xvg,0.0000,2.5747624e+08,-4.9062368e+08,0.0000000,-620684.52,-620939.27,-620983.41,-620997.54,-621003.45,-621006.30,-621007.80,-621008.63,-621009.11,-621009.38
dhdl_modified_329.xvg,0.0000,2.3795938e+08,-4.6454566e+08,0.0000000,-598461.01,-598715.49,-598759.61,-598773.74,-598779.63,-598782.48,-598783.99,-598784.82,-598785.29,-598785.56
dhdl_modified_330.xvg,0.0000,2.1997549e+08,-4.3992688e+08,0.0000000,-577096.44,-577350.65,-577394.74,-577408.86,-577414.76,-577417.61,-577419.11,-577419.94,-577420.42,-577420.69
dhdl_modified_331.xvg,0.0000,2.0339992e+08,-4.1668138e+08,0.0000000,-556555.07,-556808.99,-556853.06,-556867.18,-556873.07,-556875.92,-556877.42,-556878.26,-556878.73,-556879.00
dhdl_modified_332.xvg,0.0000,1.8811851e+08,-3.9472874e+08,0.0000000,-536802.76,-537056.41,-537100.45,-537114.56,-537120.45,-537123.30,-537124.80,-537125.63,-537126.11,-537126.38
dhdl_modified_333.xvg,0.0000,1.7402699e+08,-3.7399382e+08,0.0000000,-517807.33,-518060.69,-518104.71,-518118.81,-518124.70,-518127.55,-518129.05,-518129.88,-518130.36,-518130.62
dhdl_modified_334.xvg,0.0000,1.6102880e+08,-3.5440461e+08,0.0000000,-499536.59,-499789.67,-499833.65,-499847.75,-499853.64,-499856.49,-499857.99,-499858.82,-499859.29,-499859.56
dhdl_modified_335.xvg,0.0000,1.4903694e+08,-3.3589578e+08,0.0000000,-481961.95,-482214.73,-482258.69,-482272.79,-482278.67,-482281.52,-482283.02,-482283.85,-482284.32,-482284.59
dhdl_modified_336.xvg,0.0000,1.3797032e+08,-3.1840406e+08,0.0000000,-465054.13,-465306.62,-465350.55,-465364.63,-465370.52,-465373.36,-465374.86,-465375.69,-465376.17,-465376.44
dhdl_modified_337.xvg,0.0000,1.2775554e+08,-3.0187146e+08,0.0000000,-448786.75,-449038.93,-449082.84,-449096.92,-449102.80,-449105.64,-449107.14,-449107.98,-449108.45,-449108.72
dhdl_modified_338.xvg,0.0000,1.1832442e+08,-2.8624211e+08,0.0000000,-433133.09,-433384.97,-433428.85,-433442.92,-433448.80,-433451.65,-433453.14,-433453.98,-433454.45,-433454.72
dhdl_modified_339.xvg,0.0000,1.0961506e+08,-2.7146486e+08,0.0000000,-418068.87,-418320.45,-418364.30,-418378.36,-418384.24,-418387.08,-418388.58,-418389.41,-418389.89,-418390.16
dhdl_modified_340.xvg,0.0000,1.0156994e+08,-2.5749027e+08,0.0000000,-403569.63,-403820.90,-403864.71,-403878.77,-403884.65,-403887.49,-403888.99,-403889.82,-403890.29,-403890.56
dhdl_modified_341.xvg,0.0000,94137160.,-2.4427342e+08,0.0000000,-389613.49,-389864.44,-389908.22,-389922.28,-389928.15,-389930.99,-389932.49,-389933.32,-389933.79,-389934.06
dhdl_modified_342.xvg,0.0000,87268160.,-2.3177058e+08,0.0000000,-376177.94,-376428.57,-376472.33,-376486.37,-376492.25,-376495.09,-376496.58,-376497.41,-376497.89,-376498.16
dhdl_modified_343.xvg,0.0000,80918544.,-2.1994098e+08,0.0000000,-363241.90,-363492.21,-363535.93,-363549.97,-363555.84,-363558.68,-363560.18,-363561.01,-363561.48,-363561.75
dhdl_modified_344.xvg,0.0000,75048160.,-2.0874739e+08,0.0000000,-350786.30,-351036.28,-351079.97,-351094.01,-351099.87,-351102.71,-351104.21,-351105.04,-351105.51,-351105.78
dhdl_modified_345.xvg,0.0000,69619128.,-1.9815315e+08,0.0000000,-338791.05,-339040.70,-339084.36,-339098.38,-339104.25,-339107.09,-339108.58,-339109.41,-339109.89,-339110.16
dhdl_modified_346.xvg,0.0000,64597420.,-1.8812515e+08,0.0000000,-327238.65,-327487.96,-327531.59,-327545.61,-327551.47,-327554.31,-327555.80,-327556.63,-327557.11,-327557.38
dhdl_modified_347.xvg,0.0000,59951220.,-1.7863117e+08,0.0000000,-316110.94,-316359.91,-316403.51,-316417.52,-316423.38,-316426.21,-316427.71,-316428.54,-316429.01,-316429.28
dhdl_modified_348.xvg,0.0000,55651676.,-1.6964181e+08,0.0000000,-305391.80,-305640.42,-305683.99,-305697.99,-305703.85,-305706.68,-305708.18,-305709.01,-305709.48,-305709.75
dhdl_modified_349.xvg,0.0000,51671928.,-1.6112869e+08,0.0000000,-295064.75,-295313.03,-295356.56,-295370.56,-295376.41,-295379.25,-295380.74,-295381.57,-295382.04,-295382.31
dhdl_modified_350.xvg,0.0000,47987260.,-1.5306510e+08,0.0000000,-285114.22,-285362.14,-285405.63,-285419.62,-285425.48,-285428.31,-285429.80,-285430.63,-285431.11,-285431.38
dhdl_modified_351.xvg,0.0000,44575152.,-1.4542646e+08,0.0000000,-275525.74,-275773.31,-275816.77,-275830.75,-275836.61,-275839.44,-275840.93,-275841.76,-275842.23,-275842.50
dhdl_modified_352.xvg,0.0000,41414640.,-1.3818898e+08,0.0000000,-266284.94,-266532.14,-266575.56,-266589.54,-266595.39,-266598.22,-266599.71,-266600.54,-266601.01,-266601.28
dhdl_modified_353.xvg,0.0000,38486644.,-1.3133078e+08,0.0000000,-257378.58,-257625.42,-257668.81,-257682.78,-257688.62,-257691.45,-257692.95,-257693.78,-257694.25,-257694.52
dhdl_modified_354.xvg,0.0000,35773392.,-1.2483090e+08,0.0000000,-248793.53,-249040.00,-249083.35,-249097.31,-249103.16,-249105.99,-249107.48,-249108.31,-249108.78,-249109.05
dhdl_modified_355.xvg,0.0000,33258634.,-1.1866978e+08,0.0000000,-240517.41,-240763.50,-240806.82,-240820.77,-240826.61,-240829.44,-240830.93,-240831.76,-240832.23,-240832.50
dhdl_modified_356.xvg,0.0000,30927294.,-1.1282876e+08,0.0000000,-232538.20,-232783.91,-232827.19,-232841.13,-232846.97,-232849.80,-232851.29,-232852.12,-232852.59,-232852.86
dhdl_modified_357.xvg,0.0000,28765462.,-1.0729023e+08,0.0000000,-224844.20,-225089.52,-225132.77,-225146.70,-225152.54,-225155.36,-225156.85,-225157.68,-225158.15,-225158.42
dhdl_modified_358.xvg,0.0000,26760558.,-1.0203821e+08,0.0000000,-217425.15,-217670.09,-217713.30,-217727.22,-217733.06,-217735.88,-217737.37,-217738.20,-217738.67,-217738.94
dhdl_modified_359.xvg,0.0000,24900624.,-97056680.,0.0000000,-210269.82,-210514.36,-210557.53,-210571.45,-210577.28,-210580.10,-210581.59,-210582.42,-210582.89,-210583.16
dhdl_modified_360.xvg,0.0000,23174886.,-92331256.,0.0000000,-203368.52,-203612.66,-203655.79,-203669.70,-203675.53,-203678.35,-203679.84,-203680.67,-203681.14,-203681.41
dhdl_modified_361.xvg,0.0000,21573258.,-87847920.,0.0000000,-196711.25,-196954.99,-196998.09,-197011.99,-197017.81,-197020.63,-197022.12,-197022.95,-197023.42,-197023.69
dhdl_modified_362.xvg,0.0000,20086606.,-83593960.,0.0000000,-190289.25,-190532.58,-190575.63,-190589.52,-190595.35,-190598.16,-190599.65,-190600.48,-190600.95,-190601.22
dhdl_modified_363.xvg,0.0000,18706308.,-79556832.,0.0000000,-184093.20,-184336.12,-184379.13,-184393.01,-184398.83,-184401.65,-184403.14,-184403.96,-184404.44,-184404.70
dhdl_modified_364.xvg,0.0000,17424496.,-75724936.,0.0000000,-178114.62,-178357.12,-178400.10,-178413.97,-178419.79,-178422.60,-178424.09,-178424.92,-178425.39,-178425.66
dhdl_modified_365.xvg,0.0000,16233930.,-72087464.,0.0000000,-172345.54,-172587.62,-172630.55,-172644.41,-172650.23,-172653.04,-172654.53,-172655.36,-172655.83,-172656.09
dhdl_modified_366.xvg,0.0000,15127824.,-68633856.,0.0000000,-166777.72,-167019.38,-167062.27,-167076.12,-167081.93,-167084.75,-167086.23,-167087.06,-167087.53,-167087.80
dhdl_modified_367.xvg,0.0000,14100024.,-65354524.,0.0000000,-161403.91,-161645.14,-161687.98,-161701.83,-161707.64,-161710.45,-161711.94,-161712.76,-161713.23,-161713.50
dhdl_modified_368.xvg,0.0000,13144747.,-62240084.,0.0000000,-156216.61,-156457.40,-156500.20,-156514.04,-156519.84,-156522.65,-156524.14,-156524.97,-156525.44,-156525.70
dhdl_modified_369.xvg,0.0000,12256729.,-59281976.,0.0000000,-151209.14,-151449.49,-151492.25,-151506.07,-151511.88,-151514.69,-151516.17,-151517.00,-151517.47,-151517.73
dhdl_modified_370.xvg,0.0000,11431060.,-56471924.,0.0000000,-146374.69,-146614.59,-146657.31,-146671.13,-146676.92,-146679.73,-146681.22,-146682.04,-146682.51,-146682.78
dhdl_modified_371.xvg,0.0000,10663192.,-53802088.,0.0000000,-141706.80,-141946.25,-141988.92,-142002.73,-142008.52,-142011.33,-142012.81,-142013.64,-142014.11,-142014.38
dhdl_modified_372.xvg,0.0000,9948944.0,-51265168.,0.0000000,-137199.34,-137438.34,-137480.97,-137494.76,-137500.55,-137503.36,-137504.85,-137505.67,-137506.14,-137506.41
dhdl_modified_373.xvg,0.0000,9284420.0,-48854160.,0.0000000,-132846.30,-133084.84,-133127.42,-133141.21,-133146.99,-133149.80,-133151.28,-133152.11,-133152.58,-133152.84
dhdl_modified_374.xvg,0.0000,8666059.0,-46562604.,0.0000000,-128642.21,-128880.27,-128922.81,-128936.59,-128942.37,-128945.18,-128946.66,-128947.48,-128947.95,-128948.22
dhdl_modified_375.xvg,0.0000,8090508.0,-44384152.,0.0000000,-124581.33,-124818.93,-124861.42,-124875.19,-124880.97,-124883.77,-124885.25,-124886.08,-124886.55,-124886.81
dhdl_modified_376.xvg,0.0000,7554739.5,-42313120.,0.0000000,-120658.76,-120895.88,-120938.32,-120952.07,-120957.85,-120960.66,-120962.14,-120962.96,-120963.43,-120963.70
dhdl_modified_377.xvg,0.0000,7055880.0,-40343844.,0.0000000,-116869.25,-117105.89,-117148.29,-117162.03,-117167.81,-117170.61,-117172.09,-117172.91,-117173.38,-117173.65
