Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.76,0.86,-4.007952121432309,0.017289934342613902,-4.125192886614117,0.0016410523651732684,-4.1247883956732805,
0.76,0.93,-6.078741325950496,0.020485976691314377,-6.239707031923727,0.0019664512530276072,-6.23945346347738,
0.76,1.0,-6.774776017261672,0.021396806304535398,-6.921621397525229,0.0021147398636728347,-6.92061559941529,
0.81,0.0,-8.377667432248508,0.03998677688968478,-8.437355776044337,0.003891888866552882,-8.431253701684929,
0.81,0.09,-6.199777468135628,0.03897816185339912,-6.249817553814507,0.0037753587025059635,-6.244416041294234,
0.81,0.18,-4.102806096842167,0.0375978462708263,-4.142032967265566,0.0036390830867609556,-4.137685606665351,
0.81,0.3,-1.4638137439628631,0.03499088349106688,-1.4973361647409877,0.0034032509708020564,-1.4934244669945693,
0.81,0.42,0.8990219986166452,0.0318386911717441,0.8629768154500397,0.0031165422867388847,0.8664522195256545,
0.81,0.495,2.135127771819049,0.029703101064877134,2.104851039011942,0.0029069223603626804,2.1070852958465656,
0.81,0.57,3.0616904576930986,0.026929938063183084,3.0499056066239785,0.0026491930773521713,3.0508018773389183,
0.81,0.625,3.4394014647459348,0.024384361603676203,3.438787537722119,0.002404442984156673,3.439332059065464,
0.81,0.68,3.370718382126867,0.020887284703877358,3.3969865240416386,0.0020685985707336726,3.397504723472982,
0.81,0.72,2.897347717170275,0.017463333830989466,2.941346720310163,0.0016924129988013822,2.9413066081990675,
0.81,0.76,1.9130986839104807,0.010927697298597173,1.9667078316014965,0.0010534793355840505,1.9661056788840916,
0.81,0.81,0.0,0.0,0.0,0.0,0.0,
0.81,0.86,-2.0948534375218286,0.008673100943820641,-2.158485055012621,0.0007275612651549368,-2.158682716789189,
0.81,0.93,-4.165642642040015,0.013998431748123742,-4.27299920032223,0.001193967871234734,-4.273347784593289,
0.81,1.0,-4.8616773333511905,0.01530046307938451,-4.954913565923732,0.0014156304488242215,-4.954509920531199,
0.86,0.0,-6.282813994726681,0.04217190518991952,-6.278870721031716,0.004112867582310416,-6.27257098489574,
0.86,0.09,-4.1049240306138,0.04121679709526094,-4.091332498801886,0.004002775803421453,-4.0857333245050445,
0.86,0.18,-2.0079526593203383,0.03991397381277414,-1.983547912252945,0.0038745072582786525,-1.979002889876162,
0.86,0.3,0.6310396935589653,0.037468509295240836,0.6611488902716331,0.003653901731780779,0.6652582497946198,
0.86,0.42,2.9938754361384743,0.034543154413744954,3.0214618704626606,0.0033884685130291577,3.0251349363148434,
0.86,0.495,4.229981209340877,0.0325852953675801,4.263336094024563,0.0031967303367787495,4.265768012635755,
0.86,0.57,5.156543895214927,0.030079042960323866,5.208390661636599,0.0029642898139148628,5.209484594128107,
0.86,0.625,5.534254902267763,0.02782309026943215,5.59727259273474,0.002747710689758158,5.598014775854653,
0.86,0.68,5.465571819648696,0.024815437203945467,5.5554715790542595,0.0024600862604602786,5.556187440262171,
0.86,0.72,4.992201154692103,0.022011253708380925,5.099831775322784,0.0021541297370368776,5.099989324988257,
0.86,0.76,4.007952121432309,0.017289934342613902,4.125192886614117,0.0016410523651732701,4.1247883956732805,
0.86,0.81,2.0948534375218286,0.008673100943820641,2.158485055012621,0.0007275612651549385,2.158682716789189,
0.86,0.86,0.0,0.0,0.0,0.0,0.0,
0.86,0.93,-2.0707892045181864,0.007492417590671907,-2.1145141453096095,0.0005531936939568117,-2.1146650678041,
0.86,1.0,-2.7668238958293623,0.009710015468048422,-2.7964285109111113,0.0008517761005141593,-2.795827203742009,
0.93,0.0,-4.212024790208494,0.04357984624540038,-4.164356575722106,0.004253192440307511,-4.1579059170916395,
0.93,0.09,-2.034134826095613,0.042656274734405565,-1.976818353492277,0.0041468277414981524,-1.9710682567009443,
0.93,0.18,0.06283654519784809,0.041398776756711005,0.13096623305666455,0.004023154568297049,0.1356621779279381,
0.93,0.3,2.701828898077152,0.039046415971670495,2.7756630355812426,0.0038111630796702823,2.77992331759872,
0.93,0.42,5.064664640656661,0.036248626570906155,5.13597601577227,0.0035574829456985393,5.1398000041189436,
0.93,0.495,6.3007704138590634,0.03438800496710463,6.3778502393341725,0.003375359654605837,6.380433080439854,
0.93,0.57,7.227333099733114,0.03202315157560519,7.322904806946209,0.0031561035546049552,7.324149661932207,
