Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.183628428236574,0.0063975974535312305,2.185107582114556,0.0005321966809409469,2.184126525099358,0.0006719806780938689
0.0,0.18,4.2897920922231245,0.011347342177341974,4.291414005007077,0.0010093009486011064,4.289786875009746,0.0006719806780938689
0.0,0.3,6.932907526570055,0.016891749683117286,6.934988736150123,0.001603514836270436,6.932624683813723,0.0
0.0,0.42,9.272630538782614,0.022631904776111756,9.293125996391865,0.0021554718824253172,9.290369394887836,0.0007024335819866768
0.0,0.495,10.506544810921682,0.0258042430633713,10.534047438527093,0.002467911235597639,10.529776305947497,0.0007024335819866768
0.0,0.57,11.441163273354743,0.02865399058832523,11.478683964289337,0.002771265451308225,11.47323683250625,0.0
0.0,0.625,11.821429226557086,0.030924175392973124,11.867117563042381,0.0030048337533439056,11.861106226393954,0.0010156515871150192
0.0,0.68,11.764019396889928,0.0332861896545116,11.824329356092013,0.003263626768975701,11.818334653355212,0.0010156515871150192
0.0,0.72,11.28671144424356,0.03521592282767648,11.367458640657945,0.003476478453032191,11.361782336511544,0.0
0.0,0.76,10.296928684191055,0.03723372244466903,10.390660397752125,0.003724977140982586,10.385403342339007,0.0011752128778677114
0.0,0.81,8.399341128782709,0.040088672070094575,8.418465548543045,0.0040678530013484055,8.41257833159353,0.0011752128778677114
0.0,0.86,6.29953615541449,0.04222000495238641,6.254148974363186,0.004296705833097899,6.247544029087955,0.0
0.0,0.93,4.203653606379307,0.04358769359969865,4.135564510921833,0.0044409966571841274,4.129178194593168,0.0008459150496794075
0.0,1.0,3.495115598968793,0.04402766002499314,3.451850764697701,0.004512916109959243,3.446011659570757,0.0008459150496794075
0.09,0.0,-2.183628428236574,0.0063975974535312305,-2.185107582114556,0.0005321966809409453,-2.184126525099358,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009748665518442736
0.09,0.18,2.1061636639865506,0.006711027855372738,2.106306422892521,0.0005466050834143357,2.105660349910388,0.0009748665518442736
0.09,0.3,4.749279098333481,0.014198835436154534,4.749881154035567,0.0012698637436328647,4.748498158714366,0.0
0.09,0.42,7.0890021105460415,0.020699730292467453,7.108018414277309,0.0019135621318043144,7.106242869788479,0.0008238411532918942
0.09,0.495,8.322916382685108,0.024127467344490398,8.348939856412537,0.00225998054686848,8.34564978084814,0.0008238411532918942
0.09,0.57,9.257534845118169,0.027153763956802295,9.29357638217478,0.0025878907702003616,9.289110307406894,0.0
0.09,0.625,9.637800798320514,0.0295394709519529,9.682009980927825,0.002836595745987742,9.676979701294597,0.0009726918021592113
0.09,0.68,9.580390968653354,0.032003845739254834,9.639221773977457,0.0031094213338773123,9.634208128255855,0.0009726918021592113
0.09,0.72,9.103083016006988,0.03400642499573823,9.18235105854339,0.0033321380691885053,9.177655811412185,0.0
0.09,0.76,8.113300255954483,0.0360919077837755,8.205552815637569,0.00359064013031674,8.201276817239648,0.0008326214916070945
0.09,0.81,6.215712700546137,0.039030466929432,6.233357966428489,0.003945208468636501,6.228451806494171,0.0008326214916070945
0.09,0.86,4.115907727177918,0.04121655660733242,4.06904139224863,0.004180780170786644,4.063417503988596,0.0
0.09,0.93,2.020025178142735,0.04261646106526345,1.9504569288072773,0.004328936720485069,1.9450516694938087,0.0009649262141185925
0.09,1.0,1.3114871707322213,0.0430663507585944,1.266743182583145,0.004402687092715285,1.261885134471398,0.0009649262141185925
0.18,0.0,-4.2897920922231245,0.011347342177341974,-4.291414005007077,0.0010093009486011073,-4.289786875009746,0.0
0.18,0.09,-2.1061636639865506,0.006711027855372738,-2.106306422892521,0.0005466050834143402,-2.105660349910388,0.001261600981408242
0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.001261600981408242
0.18,0.3,2.643115434346931,0.0096709883215071,2.6435747311430458,0.0008292253235096388,2.6428378088039772,0.0
0.18,0.42,4.982838446559491,0.017899718476909732,5.001711991384788,0.0015997500662568844,5.00058251987809,0.0009182211783206957
0.18,0.495,6.216752718698558,0.021772821770068746,6.242633433520016,0.0019994251927158537,6.239989430937751,0.0009182211783206957
