Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.2112471916879004,0.005999389579161788,2.2129410159958507,0.000480386456750071,2.2120696735099057,0.0006041916252492971
0.0,0.18,4.343611992422234,0.010771269631191247,4.3458231640263705,0.0009167630367440372,4.344115756613075,0.0006041916252492971
0.0,0.3,7.016279385225594,0.016220947428731508,7.023627874212908,0.0014702283146606574,7.021121287630817,0.0
0.0,0.42,9.402087614101024,0.02187244698931511,9.415310961268322,0.001996359225099315,9.412938776036299,0.0006400844809614528
0.0,0.495,10.663426051597146,0.02510505256655993,10.675867041644306,0.0022997658694044005,10.672564840236538,0.0006400844809614528
0.0,0.57,11.62178758819585,0.028145349708056575,11.63928925102027,0.0025975746912563057,11.635342636160866,0.0
0.0,0.625,12.004659451068523,0.030514462621961128,12.04107183390467,0.002829059568535114,12.03644101864972,0.0009400479476155739
0.0,0.68,11.94190114069357,0.033055729123626254,12.011290050697314,0.0030873779411917106,12.006029729472933,0.0009400479476155739
0.0,0.72,11.482401846670918,0.03508633717845056,11.563539399645393,0.0033009755856446624,11.557851396968298,0.0
0.0,0.76,10.502851722107241,0.037243895895320005,10.595882512237894,0.0035513280948609107,10.590501652763352,0.0011069263146266134
0.0,0.81,8.610420273195057,0.04035274493373908,8.635886591564274,0.003898356797270488,8.629822820537914,0.0011069263146266134
0.0,0.86,6.529001287986582,0.042703440470189945,6.480244309730383,0.004132108518008989,6.474249274328484,0.0
0.0,0.93,4.444855845334963,0.044226143891405965,4.367255249171862,0.004280483929128001,4.362049869356635,0.0008052319053498354
0.0,1.0,3.7422728559027094,0.044698344208879436,3.686001377854625,0.004354632086859638,3.6812324521648843,0.0008052319053498354
0.09,0.0,-2.2112471916879004,0.005999389579161788,-2.2129410159958507,0.0004803864567500657,-2.2120696735099057,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009355010684820775
