Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.228240420260863,0.006126621630672706,2.2182547397334833,0.00048242666862290486,2.2173205596719914,0.0006059512927133413
0.0,0.18,4.3779626029605545,0.010962452482102876,4.357417014489627,0.0009216191477647178,4.355453552840971,0.0006059512927133413
0.0,0.3,7.084319655199331,0.016418904302087523,7.043272996184314,0.0014822658442691353,7.039886719490306,0.0
0.0,0.42,9.480436144101706,0.022367389741197074,9.44205284426643,0.002018369059073604,9.438069606876775,0.0006440709680409126
0.0,0.495,10.739007785596797,0.025852221505400435,10.707621443759717,0.002328642410234863,10.703129821709036,0.0006440709680409126
0.0,0.57,11.695433375928612,0.029087320013539596,11.676165163766061,0.0026350832982590016,11.670534025889776,0.0
0.0,0.625,12.09198044680631,0.03165238031462345,12.081758659075126,0.0028744875598391466,12.075735549319297,0.0009515598744011586
0.0,0.68,12.045575091203133,0.034350299572177306,12.05635795110222,0.003142753869009821,12.049928265891296,0.0009515598744011586
0.0,0.72,11.598422780115662,0.03656721618305275,11.611149451527655,0.0033657759310960853,11.605063363736928,0.0
0.0,0.76,10.642044861243942,0.038827559592555065,10.644607822798315,0.0036278963204604544,10.639113777260183,0.001123820791014045
0.0,0.81,8.74274466446651,0.04209584943497952,8.686032641096856,0.003991042990334286,8.680009098090892,0.001123820791014045
0.0,0.86,6.639104037754968,0.04452579496680307,6.531400897938287,0.004236054326145363,6.524906830106458,0.0
0.0,0.93,4.552591888240307,0.04614986929708177,4.418564080580987,0.004391647264344559,4.411906732491779,0.000819477546148105
0.0,1.0,3.848255639808848,0.04666161338329499,3.7370555777690715,0.004469295433327631,3.730874546840418,0.000819477546148105
0.09,0.0,-2.228240420260863,0.006126621630672706,-2.2182547397334833,0.00048242666862290486,-2.2173205596719914,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009570761855662275
0.09,0.18,2.149722182699691,0.0065058065418119706,2.139162274756144,0.0005030932879170293,2.1381329931689796,0.0009570761855662275
0.09,0.3,4.856079234938468,0.01384668093148059,4.82501825645083,0.0011829277120791169,4.822566159818314,0.0
0.09,0.42,7.252195723840842,0.02055359526145555,7.223798104532946,0.0018039609757054204,7.220749047204784,0.0008171216624257366
0.09,0.495,8.510767365335935,0.024299948788040864,8.489366704026233,0.002145732245379717,8.485809262037044,0.0008171216624257366
0.09,0.57,9.467192955667747,0.027716824130971086,9.457910424032578,0.0024749852234967912,9.453213466217782,0.0
0.09,0.625,9.863740026545445,0.030397752119501898,9.863503919341643,0.002728470362770663,9.858414989647304,0.0009732124850994395
0.09,0.68,9.81733467094227,0.0331977896106871,9.838103211368736,0.0030097784570312707,9.832607706219301,0.0009732124850994395
0.09,0.72,9.370182359854798,0.03548677857618574,9.392894711794172,0.0032419612007848785,9.387742804064937,0.0
0.09,0.76,8.413804440983075,0.03781176454822672,8.426353083064832,0.0035133312783149026,8.421793217588192,0.000839723548600407
0.09,0.81,6.514504244205645,0.041160790735718204,6.467777901363373,0.0038871955298249365,6.4626885384189015,0.000839723548600407
0.09,0.86,4.410863617494101,0.043642829557246916,4.313146158204804,0.004138359722211901,4.307586270434468,0.0
0.09,0.93,2.3243514679794406,0.04529857161627562,2.200309340847504,0.0042974912020072534,2.19458617281979,0.0009788004350828334
0.09,1.0,1.620015219547982,0.04581982450718482,1.5188008380355882,0.004376810094949753,1.5135539871684287,0.0009788004350828334
0.18,0.0,-4.3779626029605545,0.010962452482102876,-4.357417014489627,0.0009216191477647151,-4.355453552840971,0.0
0.18,0.09,-2.149722182699691,0.0065058065418119706,-2.139162274756144,0.000503093287917026,-2.1381329931689796,0.001286015775598959
0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.001286015775598959
0.18,0.3,2.706357052238777,0.009502077392692966,2.6858559816946865,0.0007785950381666052,2.6844331666493346,0.0
0.18,0.42,5.102473541141151,0.017916729057789165,5.084635829776802,0.0015184910591680143,5.082616054035805,0.0009456320199264578
0.18,0.495,6.361045182636245,0.0221143937981557,6.350204429270089,0.0019103274648759963,6.347676268868065,0.0009456320199264578
