Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.2016384728440803,0.006024039871558827,2.2132221244517716,0.0004793580252932164,2.212259152162278,0.0006024188846359205
0.0,0.18,4.331118090532811,0.010695092331749999,4.347193757662312,0.0009149753869036381,4.345642350460343,0.0006024188846359205
0.0,0.3,7.003010217494958,0.01613982992109465,7.026492541444503,0.0014689424648756384,7.024581368498728,0.0
0.0,0.42,9.376212016064233,0.021807156512219074,9.419653811193383,0.0019963042736501975,9.416981562163656,0.0006388697574945852
0.0,0.495,10.619997311825838,0.025116253018383147,10.680801086380436,0.0023009888327686083,10.676690858903475,0.0006388697574945852
0.0,0.57,11.573794332040482,0.028125301422039155,11.643897551862887,0.002600803636984588,11.638246180047384,0.0
0.0,0.625,11.9763119750966,0.030429828182268217,12.045675959342484,0.002833765691009163,12.038635342759916,0.000939941839155419
0.0,0.68,11.924694308517495,0.03302422761786524,12.015935508779997,0.0030938874203609206,12.009059111160319,0.000939941839155419
0.0,0.72,11.463849577638104,0.035129444026177896,11.565996836199272,0.0033094482386811907,11.559412979906051,0.0
0.0,0.76,10.490924759046802,0.0373845070938717,10.593636268951826,0.0035614020056778085,10.58702393904427,0.0011076717518564453
0.0,0.81,8.587649932387171,0.04055469774376044,8.628819415521052,0.003907920764900685,8.622382575941003,0.0011076717518564453
0.0,0.86,6.484346433002277,0.042884888420550375,6.471038788018161,0.0041402596472758435,6.464002307443351,0.0
0.0,0.93,4.40064097843542,0.044384073546889474,4.356156403306313,0.004287462064817465,4.3489767869003,0.0008073832824399394
0.0,1.0,3.7052604272415155,0.044853688530700445,3.672391723806875,0.0043610458918538495,3.665743358931562,0.0008073832824399394
0.09,0.0,-2.2016384728440803,0.006024039871558827,-2.2132221244517716,0.00047935802529320757,-2.212259152162278,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009400129979247728
0.09,0.18,2.1294796176887303,0.006387096601031497,2.1339716332105407,0.0004989954377015237,2.1333831982980653,0.0009400129979247728
0.09,0.3,4.8013717446508775,0.01367128790158823,4.813270416992731,0.0011711230149898584,4.812322216336449,0.0
0.09,0.42,7.174573543220152,0.020048991948591062,7.206431686741611,0.0017826022674319458,7.204722410001378,0.0008005685319600202
0.09,0.495,8.418358838981757,0.023605850306432325,8.467578961928664,0.002118512321186309,8.464431706741196,0.0008005685319600202
0.09,0.57,9.3721558591964,0.02678511868718913,9.430675427411115,0.0024409041356622534,9.425987027885105,0.0
0.09,0.625,9.774673502252519,0.029195623750977055,9.832453834890712,0.0026877584870470222,9.826376190597637,0.0009495559347702893
0.09,0.68,9.723055835673414,0.03189058815329099,9.802713384328225,0.0029607346997649244,9.79679995899804,0.0009495559347702893
0.09,0.72,9.262211104794023,0.03406593372556543,9.3527747117475,0.003185319223762236,9.347153827743773,0.0
0.09,0.76,8.28928628620272,0.03638696708518029,8.380414144500055,0.0034463597176481653,8.374764786881991,0.0008190463642538287
0.09,0.81,6.386011459543091,0.039637021988212215,6.415597291069281,0.0038033742571805113,6.410123423778725,0.0008190463642538287
0.09,0.86,4.282707960158197,0.04201813486876001,4.257816663566389,0.004041727475014506,4.251743155281072,0.0
0.09,0.93,2.1990025055913396,0.043547169685548386,2.1429342788545416,0.004192390963780223,2.136717634738021,0.0009498203994341549
0.09,1.0,1.5036219543974352,0.04402571268946522,1.4591695993551035,0.0042676143577857675,1.4534842067692828,0.0009498203994341549
0.18,0.0,-4.331118090532811,0.010695092331749999,-4.347193757662312,0.0009149753869036297,-4.345642350460343,0.0
0.18,0.09,-2.1294796176887303,0.006387096601031497,-2.1339716332105407,0.0004989954377015152,-2.1333831982980653,0.001241683163475972
0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.001241683163475972
0.18,0.3,2.6718921269621476,0.009330435292504224,2.6792987837821904,0.0007699694187069861,2.6789390180383843,0.0
0.18,0.42,5.045093925531422,0.017381455290457266,5.072460053531071,0.0014989949996024703,5.071339211703313,0.0009094413601432785
0.18,0.495,6.288879221293028,0.021386656553776393,6.333607328718124,0.0018844618244407813,6.331048508443131,0.0009094413601432785
0.18,0.57,7.24267624150767,0.024851468627554062,7.296703794200575,0.0022410482920016046,7.292603829587041,0.0
0.18,0.625,7.64519388456379,0.027432414331737393,7.6984822016801715,0.0025076900167225876,7.692992992299573,0.000721209263986423
0.18,0.68,7.593576217984683,0.030284691225474284,7.668741751117684,0.0027982843770055043,7.663416760699976,0.000721209263986423
0.18,0.72,7.132731487105293,0.0325674799524635,7.2188030785369595,0.003034913474175477,7.213770629445708,0.0
0.18,0.76,6.1598066685139905,0.034988059156196266,6.246442511289514,0.003307844762400623,6.241381588583927,0.00041543819526008595
0.18,0.81,4.256531841854361,0.038356830186467634,4.28162565785874,0.0036783280822181796,4.27674022548066,0.00041543819526008595
0.18,0.86,2.153228342469467,0.04081270105872437,2.1238450303558487,0.003924283718771274,2.1183599569830074,0.0
0.18,0.93,0.06952288790260974,0.0423852438648339,0.008962645644000844,0.004079287157963039,0.0033344364399563453,
0.18,1.0,-0.6258576632912947,0.04287675696312438,-0.6748020338554372,0.004156557954743965,-0.6798989915287816,
0.3,0.0,-7.003010217494958,0.01613982992109465,-7.026492541444503,0.001468942464875631,-7.024581368498728,
0.3,0.09,-4.8013717446508775,0.01367128790158823,-4.813270416992731,0.001171123014989852,-4.812322216336449,
0.3,0.18,-2.6718921269621476,0.009330435292504224,-2.6792987837821904,0.0007699694187069811,-2.6789390180383843,
0.3,0.3,0.0,0.0,0.0,0.0,0.0,
0.3,0.42,2.373201798569274,0.010939837108970198,2.39316126974888,0.0008996959950093293,2.392400193664929,
0.3,0.495,3.61698709433088,0.016581740756199975,3.654308544935933,0.001404988627406656,3.6521094904047473,
