file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_0_9_1_shift-force-switch_sim_0_analysis.log,3.3728186189536022,0.14479154486496368,3.566504979889878,0.013757932019418093,3.562214411413181,0.013757932019418093
sim_2_9_1_shift-force-switch_sim_2_analysis.log,3.758536321518618,0.1391930201464047,3.606797839962459,0.013779089924588183,3.6006581224735945,0.013779089924588183
sim_6_9_1_shift-force-switch_sim_6_analysis.log,3.4982150381426416,0.13607706333900849,3.632970477428927,0.013733889708859718,3.627668544104848,0.013733889708859718
sim_8_9_1_shift-force-switch_sim_8_analysis.log,3.6229515033912794,0.14071990163676884,3.623345759919234,0.013765222807616068,3.6173166815882176,0.013765222807616068
sim_7_9_1_shift-force-switch_sim_7_analysis.log,3.389742689285657,0.14274808025840974,3.591300398242428,0.013756341894677095,3.588637146860138,0.013756341894677095
sim_5_9_1_shift-force-switch_sim_5_analysis.log,3.49255927466555,0.14414056574269138,3.5873277200146862,0.013747301207918462,3.578226368153681,0.013747301207918462
sim_3_9_1_shift-force-switch_sim_3_analysis.log,3.7439556833121173,0.1472142789668878,3.591012124871014,0.013735022807392732,3.5839273996286325,0.013735022807392732
sim_9_9_1_shift-force-switch_sim_9_analysis.log,3.527405197925658,0.136956034162019,3.5751392438538083,0.013718494911983705,3.575020160247682,0.013718494911983705
sim_4_9_1_shift-force-switch_sim_4_analysis.log,3.6156251055738657,0.13964185558427872,3.624246990112967,0.013739563497482378,3.617828924413064,0.013739563497482378
sim_1_9_1_shift-force-switch_sim_1_analysis.log,3.5625131844665487,0.14168556619814518,3.6173869807901102,0.01376379015896462,3.6081654482056003,0.01376379015896462
