file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_2_9_1_force_switch-potential-shift_sim_2_analysis.log,3.6531260116600963,0.14669667899754185,3.556379511537777,0.013715095556837163,3.5496010109283382,0.013715095556837163
sim_6_9_1_force_switch-potential-shift_sim_6_analysis.log,3.846296977708333,0.14369777305282017,3.653613750540309,0.013698366312374794,3.644827631941508,0.013698366312374794
sim_0_9_1_force_switch-potential-shift_sim_0_analysis.log,3.634156475251005,0.3090685832358663,3.527267167972701,0.029538150797947218,3.5137190712165665,0.029538150797947218
sim_8_9_1_force_switch-potential-shift_sim_8_analysis.log,3.372109567607743,0.26949544072563836,3.532849571780611,0.026503147463038133,3.5342898249426944,0.026503147463038133
sim_5_9_1_force_switch-potential-shift_sim_5_analysis.log,3.797979096150187,0.15912973026235788,3.563841668872911,0.0152604087481042,3.5546666377871308,0.0152604087481042
sim_4_9_1_force_switch-potential-shift_sim_4_analysis.log,3.1558257131461547,0.17747734797017006,3.501465175897133,0.016804622241607423,3.4893430316819485,0.016804622241607423
sim_7_9_1_force_switch-potential-shift_sim_7_analysis.log,3.470651887979294,0.14197177630367133,3.5986449914163003,0.013709048270364671,3.595419300648283,0.013709048270364671
sim_1_9_1_force_switch-potential-shift_sim_1_analysis.log,3.9410249215028705,0.1404342951771525,3.6333378670815737,0.013723210428274806,3.6295819609659192,0.013723210428274806
sim_3_9_1_force_switch-potential-shift_sim_3_analysis.log,3.696213557877127,0.13708753583858366,3.6257730622034323,0.013695349176847012,3.618382350092,0.013695349176847012
sim_9_9_1_force_switch-potential-shift_sim_9_analysis.log,3.7855102890687147,0.13668920019170794,3.547784820353865,0.013732398975837164,3.541275124071642,0.013732398975837164
