file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_8_95_1_switch-potential-switch_sim_8_analysis.log,3.561127696860991,0.13773363062021768,3.4287038741437676,0.013698074808991371,3.422513093899778,0.013698074808991371
sim_9_95_1_switch-potential-switch_sim_9_analysis.log,3.352773949164493,0.15483833871856587,3.3682361071325033,0.014753674053881522,3.361329871516661,0.014753674053881522
sim_7_95_1_switch-potential-switch_sim_7_analysis.log,3.5326237046218583,0.1363965900555266,3.430004739628597,0.013703293013429893,3.4224771695705707,0.013703293013429893
sim_3_95_1_switch-potential-switch_sim_3_analysis.log,3.5288405815194825,0.1406702794494968,3.4632850223393596,0.013671804975395187,3.4606634770863716,0.013671804975395187
sim_5_95_1_switch-potential-switch_sim_5_analysis.log,3.4771937774971717,0.13455332814919757,3.432819976613496,0.013669391132569724,3.4215717900106144,0.013669391132569724
sim_4_95_1_switch-potential-switch_sim_4_analysis.log,3.4434030420841832,0.13301724983408553,3.4396369416605364,0.013674440314119332,3.4358401417146918,0.013674440314119332
sim_6_95_1_switch-potential-switch_sim_6_analysis.log,3.7693249872497128,0.13544050432017019,3.4886249504931595,0.013650748577591939,3.4821946107152564,0.013650748577591939
sim_1_95_1_switch-potential-switch_sim_1_analysis.log,3.4837791410068406,0.14917341539596557,3.5014591879070753,0.01506321832239679,3.4977777863328656,0.01506321832239679
sim_0_95_1_switch-potential-switch_sim_0_analysis.log,3.285967260329833,0.13738266729745427,3.4688784409504088,0.01934672437367497,3.462500601913933,0.01934672437367497
sim_2_95_1_switch-potential-switch_sim_2_analysis.log,3.510146399855539,0.13813881869612324,3.50417144580625,0.01367337458160062,3.500436098321854,0.01367337458160062
