file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_3_95_1_force_switch-potential-shift_sim_3_analysis.log,3.442446664413938,0.14127372691200657,3.6082266150041047,0.013708944796192597,3.5958946380171324,0.013708944796192597
sim_4_95_1_force_switch-potential-shift_sim_4_analysis.log,3.5736675586293254,0.15917674015154218,3.6177152127559307,0.015166657187698832,3.613728457380848,0.015166657187698832
sim_0_95_1_force_switch-potential-shift_sim_0_analysis.log,3.7408732041675785,0.14175661041266102,3.575625365606861,0.019423835647963558,3.5653618803686804,0.019423835647963558
sim_8_95_1_force_switch-potential-shift_sim_8_analysis.log,3.5103327328309337,0.13801301137158775,3.570007529111731,0.013718388272079622,3.561604722001728,0.013718388272079622
sim_2_95_1_force_switch-potential-shift_sim_2_analysis.log,3.498526491971753,0.1454914546074367,3.5442760903392774,0.013729786746726305,3.5406987926766615,0.013729786746726305
sim_5_95_1_force_switch-potential-shift_sim_5_analysis.log,3.5087784014125996,0.14164089860532253,3.6039681588120267,0.013691257013948991,3.595545155262009,0.013691257013948991
sim_9_95_1_force_switch-potential-shift_sim_9_analysis.log,3.4327430347687407,0.14346156997224502,3.57750460991633,0.013705568347093655,3.573789007766166,0.013705568347093655
sim_1_95_1_force_switch-potential-shift_sim_1_analysis.log,3.8601004868957824,0.1390324750966039,3.6202436774636286,0.0193691506158932,3.61507468279745,0.0193691506158932
sim_6_95_1_force_switch-potential-shift_sim_6_analysis.log,3.39905514065645,0.13827900844588376,3.5421720547604263,0.013730329911282016,3.532555154950093,0.013730329911282016
sim_7_95_1_force_switch-potential-shift_sim_7_analysis.log,3.6680655080940676,0.14850408837558618,3.5306396645951406,0.013733413370962762,3.521188672268583,0.013733413370962762
