Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.2095965034774827,0.006087526900832141,2.212607102749411,0.0004757286577881189,2.2115569750415744,0.0005984806854500103
0.0,0.18,4.3256081393095105,0.010911524217085203,4.345914631274043,0.0009081039372085495,4.343941190526738,0.0005984806854500103
0.0,0.3,6.970809115030088,0.016575494043348835,7.023725737767339,0.0014572656575203395,7.02077206299645,0.0
0.0,0.42,9.322704162819795,0.022512415821591043,9.415382629310278,0.0019787313532328866,9.410775125108447,0.0006349351324145573
0.0,0.495,10.576719536424763,0.025967088275256966,10.676964444028382,0.0022794188303273226,10.67065243993964,0.0006349351324145573
0.0,0.57,11.541254108062741,0.028922569508345215,11.641452831262946,0.002575740193237767,11.634422598715105,0.0
0.0,0.625,11.93748675866628,0.031245253542036264,12.04262326393905,0.0028069375843420307,12.035685726070332,0.0009325640944165245
0.0,0.68,11.889692041753639,0.03375433266463997,12.011678370470829,0.003064794420588388,12.003685445135995,0.0009325640944165245
0.0,0.72,11.433846735554749,0.03579953769377508,11.563529958120858,0.003277802424057079,11.555638194757975,0.0
0.0,0.76,10.458584301810161,0.03791540459740466,10.595037645665885,0.003527665539158048,10.587555116999608,0.0010971487862075605
0.0,0.81,8.555532277355052,0.04107336745972464,8.630913213061861,0.0038738548893964037,8.623162830618135,0.0010971487862075605
0.0,0.86,6.4576462558786805,0.04348545041555963,6.4710257545181005,0.004105539064861363,6.463341228727295,0.0
0.0,0.93,4.370784488632481,0.044977013110124066,4.355151046418522,0.004251802842347116,4.347331631369717,0.0007985869664036128
0.0,1.0,3.670240207618412,0.04544183920568373,3.6723233988285635,0.0043248184194623175,3.664883805218691,0.0007985869664036128
0.09,0.0,-2.2095965034774827,0.006087526900832141,-2.212607102749411,0.00047572865778811713,-2.2115569750415744,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009302948425926679
0.09,0.18,2.1160116358320273,0.006562262210514299,2.1333075285246323,0.0004952835002879348,2.1323842154851635,0.0009302948425926679
0.09,0.3,4.761212611552605,0.014097834137221217,4.8111186350179285,0.0011614813277526833,4.809215087954875,0.0
0.09,0.42,7.113107659342312,0.020755982046237412,7.202775526560867,0.0017662845037504302,7.199218150066873,0.0007933331506360525
0.09,0.495,8.36712303294728,0.024459999960639717,8.464357341278971,0.002097907858588431,8.459095464898066,0.0007933331506360525
0.09,0.57,9.331657604585258,0.027577471812052817,9.428845728513535,0.0024166486168187254,9.42286562367353,0.0
0.09,0.625,9.727890255188797,0.030004462892803743,9.830016161189638,0.002661698021649804,9.824128751028757,0.0009415181159492984
0.09,0.68,9.680095538276156,0.03260915359549659,9.799071267721418,0.002932353252760462,9.79212847009442,0.0009415181159492984
0.09,0.72,9.224250232077265,0.03472187817021899,9.350922855371447,0.0031543176442295393,9.3440812197164,0.0
