Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error,BAR_dF,BAR_Error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09,2.197692325192919,0.006067179642441172,2.2013973553763275,0.0005026702606009016,2.2003041522421904,0.0006335545128446486
0.0,0.18,4.316319739370078,0.010832610825474955,4.323755325937045,0.0009570960667607489,4.32141432272328,0.0006335545128446486
0.0,0.3,6.983861645849616,0.016232256349459538,6.987854400440048,0.0015298864700552634,6.984911574785388,0.0
0.0,0.42,9.363833009402526,0.021813202651605162,9.365784655900384,0.0020696137619556497,9.362909324597348,0.0006673494066128695
0.0,0.495,10.614582129682653,0.02508612675922135,10.618818375319538,0.0023784907913944144,10.615827863631651,0.0006673494066128695
0.0,0.57,11.564462001563466,0.027974576045958505,11.57555169754149,0.0026806812443528737,11.57174091995656,0.0
0.0,0.625,11.948604337676091,0.030208444473603088,11.972632689010704,0.002914978019092641,11.968236948348856,0.0009753668179041439
0.0,0.68,11.89982188307669,0.032726659678517143,11.938273330886956,0.0031760519230124517,11.933171110478323,0.0009753668179041439
0.0,0.72,11.449242295902298,0.03472256829719027,11.487575089315097,0.0033917196527310277,11.481987269171038,0.0
0.0,0.76,10.461998602528055,0.03686838025302572,10.51729176129998,0.0036445396148910357,10.511899500620709,0.0011397252759467913
0.0,0.81,8.542744091148833,0.03995685047425892,8.554135187435893,0.00399488325763892,8.548891595566754,0.0011397252759467913
0.0,0.86,6.436708092248811,0.04222228915242148,6.39589067862862,0.004230466500115571,6.38950132193302,0.0
0.0,0.93,4.345355792080721,0.04362606689209025,4.280768499400258,0.004379724728602903,4.274246495479667,0.000825295149308063
0.0,1.0,3.648823420435401,0.04409650646438857,3.598176610744787,0.004454267787675684,3.5924760875306987,0.000825295149308063
0.09,0.0,-2.197692325192919,0.006067179642441172,-2.2013973553763275,0.0005026702606008966,-2.2003041522421904,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0009569894481147905
0.09,0.18,2.1186274141771593,0.006461070094146819,2.122357970560717,0.0005204607590792938,2.12111017048109,0.0009569894481147905
0.09,0.3,4.786169320656697,0.013707155637106144,4.78645704506372,0.0012162739675955418,4.784607422543197,0.0
0.09,0.42,7.166140684209608,0.020005393757316442,7.164387300524057,0.0018435924070151755,7.162605172355158,0.0008130167462596145
