file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_4_75_8_switch-potential-switch_sim_4_analysis.log,3.6408763578301038,0.13908719012084728,3.483383139137171,0.019322133948898933,3.4798329734113556,0.019322133948898933
sim_0_75_8_switch-potential-switch_sim_0_analysis.log,3.618850871157335,0.1395810782035764,3.460027497221894,0.013669170155396686,3.452922722980328,0.013669170155396686
sim_2_75_8_switch-potential-switch_sim_2_analysis.log,3.490145233769198,0.14170113997430392,3.4282967297845026,0.013673156241846927,3.4271004473296114,0.013673156241846927
sim_5_75_8_switch-potential-switch_sim_5_analysis.log,3.6436418827773993,0.1429472068377517,3.5226162755221164,0.013670110389347984,3.5136740436327436,0.013670110389347984
sim_8_75_8_switch-potential-switch_sim_8_analysis.log,3.594287079311738,0.14309267967903896,3.4149204481125146,0.013691898026175781,3.4030817600527183,0.013691898026175781
sim_6_75_8_switch-potential-switch_sim_6_analysis.log,3.5711816894396944,0.1371133679614027,3.4968368966386247,0.01367337984354992,3.484512159006739,0.01367337984354992
sim_7_75_8_switch-potential-switch_sim_7_analysis.log,3.5474211356534817,0.13914166775989217,3.4785469444762906,0.01935474459604071,3.4678877864851643,0.01935474459604071
sim_1_75_8_switch-potential-switch_sim_1_analysis.log,3.4561627646967112,0.14342987373173913,3.404099956398735,0.013706019610504412,3.3939186487972806,0.013706019610504412
sim_3_75_8_switch-potential-switch_sim_3_analysis.log,3.393277625880093,0.1380169329568772,3.4371177220576055,0.013686424366729502,3.4368748720696005,0.013686424366729502
sim_9_75_8_switch-potential-switch_sim_9_analysis.log,3.7579472724647025,0.14010242488658384,3.4372061401860066,0.013687073815037554,3.428062577055085,0.013687073815037554
