file/replicate,TI endpoint difference,TI error,MBAR endpoint difference,MBAR error,BAR endpoint difference,BAR error
sim_0_75_8_shift-force-switch_sim_0_analysis.log,3.81349929749298,0.14579799442958136,3.998481220985795,0.014056553263999457,3.9939914864982367,0.014056553263999457
sim_5_75_8_shift-force-switch_sim_5_analysis.log,4.052599189943199,0.15018789665622925,4.007262749886483,0.014039720973494374,4.003324004442121,0.014039720973494374
sim_7_75_8_shift-force-switch_sim_7_analysis.log,4.2022103848690575,0.14687780994635072,4.100049249654649,0.014087239238936776,4.099923673160609,0.014087239238936776
sim_6_75_8_shift-force-switch_sim_6_analysis.log,4.088811002130321,0.1536908598633967,4.009685192691595,0.014063420078873507,4.005481325375807,0.014063420078873507
sim_3_75_8_shift-force-switch_sim_3_analysis.log,4.043183484936619,0.14925383874453144,4.03036130811439,0.014073695374089675,4.0265568389738675,0.014073695374089675
sim_8_75_8_shift-force-switch_sim_8_analysis.log,4.419754859915624,0.1480248415435838,4.046380219604773,0.014021554937927349,4.036921915439699,0.014021554937927349
sim_1_75_8_shift-force-switch_sim_1_analysis.log,3.7936123350070288,0.1487269304558248,3.9703816098115112,0.014038081062024737,3.9738759622320337,0.014038081062024737
sim_9_75_8_shift-force-switch_sim_9_analysis.log,4.237015843995069,0.15716129372819518,4.027392774058045,0.014078146008153679,4.022976864445615,0.014078146008153679
sim_2_75_8_shift-force-switch_sim_2_analysis.log,4.033789553748007,0.15627927454523066,4.070346603418935,0.014125077835345902,4.063099951124155,0.014125077835345902
sim_4_75_8_shift-force-switch_sim_4_analysis.log,4.155562132196523,0.14908850412970065,4.001339649958284,0.014085497829755914,3.9972219290947955,0.014085497829755914
